text,context,intent,sentiment
"@tubirfess ni orang ga pernah baca berita apa ya?, Udah sering kamprettt nakes banyak yg meninggal akibat covid 19 ini, dan lo masih bilang begitu? gue rasa otak lo ni kosong deh",2,1,1
"@ustadchen Lockdown total sejawa bali
Ppkm darurat di luar jawa bali
Lalu pemerintah membiayai kebutuhan pokok masyarakat selama lockdown 

Virus harus diisolasi &amp; dihancurkan, caranya dg mengisolasi inangnya. Cara ini sekaligus menghentikan penularan

Bisa lebaran tahun depan kita",0,1,1
"Covid jahat bgt ya mas, kenapa mas febri ga pamit dlu ke Jihan? Tp gppa mas febri dah ga sakit sekarang, dah ga sesek, udh tenang.. Mas febri org baik. Tenang aja anak2nya mas febri banyak yg jagain. Syahid ya mas 🌹 https://t.co/wE6OIMkM1U",3,4,2
"Kenapa PPKM

👀 https://t.co/4kCPcCxCvZ",3,4,2
Nanti aku mau vaksin ditemenin Jake😩,3,4,2
"Ya Allah lindungilah bangsa ini. Berikan bangsa Indonesia kekuatan utk keluar dari wabah covid ini. 
Sebagai anak yg lahir dari besar dari bagian Timur Indonesia sy paham kecukupan kondisisi fasilitas &amp; sdm kesehatan di sana. https://t.co/Bl8osrMLuX",2,0,0
"G krasa dah 2 setengah taun g skolah online,eh udh mau lulus,masa muda oh masa muda,kehalang gara2 covid,judulnya=My Covid Romantic Comedy Highschool.
🗿🗿",2,0,1
"Dalan mbok tutup lah, warung cilik cilik mbok tutup, nyuarakan prokas prokes ae lah, corona ga akan mari nek aturanmu koyok ngene. Opo opo duek, ndue duek tapi nyusahno wong akeh gaeee opo?

Cerita diatas bukan di idn gezz cuman fiktif belakang🤭😘😘",0,1,1
"Jika seluruh keluarga Indonesia dibantu pemenuhan pangan, pendidikan dan energi selama 4 minggu ke depan, niscaya penerapan disiplin PPKM darurat dan vaksinasi akan sukses mengakhiri pandemi c19. 

Kok begitu? Ya, karena upaya ini belum pernah dilakukan.",0,2,2
Ppkm ppkm kasus tembus 50 rb.. hahaha gblk,0,1,1
Jadi apa guna PPKM kalo naik terus gini.. https://t.co/K7YlSRnOUr,0,0,2
Mana ada dokter yang mau urus penyakit yg lain. Apalagi udah masalah bedah. Dokternya aja takut covid. Sumpah dokternya sia2 https://t.co/0GIlO9hNWg,2,1,1
@mohmahfudmd Ppkm darurat kpn brkhirnya pak fud klo dperpanajng trus,0,1,1
@nurhasifah94 Rehe kena covid jgk ke?,3,4,2
"@KAI121 pagi,untuk ibu hamil yang ingin bepergian ke luar kota harus membawa dokumen apa saja?soalnya ibu hamil belum boleh di vaksin
Thanks",3,4,2
"Terkadang bingung ngitung H+1 covid ini dari terpapar,pas pcr,atau hasil pcr ...",3,4,2
"Hallo Kawan JM

Patuhi protokol kesehatan untuk memutus penyebaran Covid-19, buat Kawan JM yang beraktivitas dimanapun dan kapanpun jangan lupa untuk 6M ya!

Yuk bersama-sama kita cegah penyebaran Covid-19! https://t.co/A645mZEXwr",2,3,2
"tapi, eh tapi....

https://t.co/yQq5OW35kM

""Dan kalau melihat angka konfirmasi positif akhir-akhir ini adalah seiring dengan kenaikan jumlah testing dan adanya perbaikan tim pencatatan dan pelaporan,"" ujar dr Nadia saat konferensi pers Rabu (14/7/2021).",2,3,2
"Mau vaksin jam 8 niatnya berangkat jam set 8 malah baru bangun jam segini.. 
Mana blm ngpa2in",3,4,2
"@mohmahfudmd Evaluasi PPKM
1. kasus covid terus meningkat
2. Ekonomi merosot
3. Kerusuhan masyarakat (pedagang) dn satgas dimana2

Tolong jadi bahan pertimbangan pak @mohmahfudmd apa lagi udah ada rencana isu perpanjangan PPKM 6 minggu. #PPKMtidakefektif",2,2,2
"@Corona_KafirNw @Oralali_yo Penyesatan yg massive melalui agama, salah dimana ya? Agamanya? Gurunya? pengikutnya? Atau bohirnya?",3,4,2
"Negara ini peduli kesehatan kita dri covid... Tapi sayang, negara tidak peduli kesehatan kita dri kelaparan...",0,0,2
@AngkasaaDirgaa Setiap hari ada vaksin bang?,3,4,2
@alvinlie21 Apa covid yang mengganas ini tidak ada kaitannya dengan VONIS IB HRS? Ummat jangan masak bodoh (dayus). Bala Allah turunkan jadi  merata karena semua pada DAYUS. Dayus itu adalah dosa. Masak bala sebegini hebat tidak ada campur tangan Allah? Kita masih ada iman atau sudah lepas?,3,4,2
"PLONGO dibilang situasi PPKM dan Cases covid terkerdali oleh LORD cuman manggut manggut setuju , mengapa ? Dia tidak bisa baca Data , Hal sekecil ini plongo tak akan mampu menganalisa , terkendali atau tidak !!!! https://t.co/5wffbAbSxA",0,1,1
"Selama PPKM Darurat, Stok BBM di Sumut Terkendali https://t.co/4CwVsWL5Pl",2,3,0
"gue ngga bisa naik kereta dan busway krn terkendala SRTP yg dimana itu surat cuma untuk sektor esensial dan kritikal aja. 

akhirnya gue naik grab PP 100ribu, terus PPKM mau diperpanjang sampe agustus? mending gue ngga masuk sekalian. https://t.co/d04DJ2O6X4",2,1,1
Dicurigai Ada 50 Laboratorium Rahasia di China yang Produksi Senjata Biologis -apakah masih mau vaksin?Vaksin juga merupakan senjata biologis  https://t.co/ddDwy10nSU,3,4,2
"Kesadaran warga masyarakat mematuhi prokes menjadi kunci suksesnya menekan penularan covid-19.

#PenegakanProtokolKesehatan
#LawanCovid19
#TerapkanProkes5M https://t.co/fgmUrtdEEU",2,2,2
"@panca66 Kenapa vaksin yg berbayar menggunakan sinopharm bkn sinovac,ada apa...?apakah para pejabat jg di vaksin sinovac..?jdi pertanyaan besar.",1,5,2
ih aneh bgt tante gue ngelarang vaksin takut gue drop🙄,1,1,2
@geloraco @boco_aluih_ang Semoga kena covid varian delta,3,4,2
@santikrisnamur2 @infomalang Tetap semangat! Pasti akan dapat vaksin nantinya!,1,0,0
"hai goodmorningg, stay safe ya temen"" soale temenku baru aja meninggal krn covid:)",3,4,2
Pemko Padang Panjang Tiadakan Pajak Usaha Selama PPKM Darurat. Kunjungi https://t.co/DrDWqSpPGq . #hdp #PadangPanjang #ppkmdarurat https://t.co/Xd5bzkTnVb,0,3,0
@henrysubiakto Kita ga BS menyalahkan sesiapapun di masa pandemi ini ..cmn kita BS bertahan tahan n sabar2 ..cari apa yg ada di sekeliling kita buat bertahan..pandai2 mengambil waktu,2,0,2
"@alyngcavalera @midiahn Ppkm darurat g dikasih uang, lokdon dikasih uang cmiiw",0,0,1
"gue: *nyelem PC, menemukan wl, mau transaksi*
mama barusan bgt: win, kita gatau covid ini kapan berakhir. harus pinter nabung ya nak, jajan 'gak pentingnya' dipending dulu ya.

apakah mama menaruh CCTV di kamarku...",2,3,1
"Paham betul bahwa situasi sedang genting. Akan tetapi, baca berita yang berhubungan dengan kopit itu bukan bikin jadi makin aware, malah bikin makin kesel.

Kebanyakan karena ketidakpedulian orang-orang dan perilaku anggap enteng pandemi yang muncul dalam banyak pemberitaan.",2,1,1
kapan kelarnya ni PPKM ?,0,5,1
"Mestikah satpol pp datang ke kafe orang, langsung memukul pemilik kafe? https://t.co/I0dWA9JOAh",0,5,1
"@mangoberries__ @yudo_t @tubirfess Ibu ku gegara udah vaksin jadi gaada gejala, cuma nyeri telan, saturasi oksigennya juga aman 98-100 cuma positif cvd sampe 10 hari lebih",1,3,0
"Sarapan karena mah vaksin.
Serat check
Protein check https://t.co/E6itlI1xWf",1,3,0
"mau mandi dulu, siap-siap ke sekolah buat vaksin🏃🏻‍♀️",1,3,0
@tvOneNews cawang koq di casablanca.. Tolong reporternya tadi yg laporin ppkm dari cawang diberitau lokasi yg tepat ganti aja,3,3,2
"@ulil Kesel ga sih mas. Udh melanggar undang undang..eeh kerja ga beginj https://t.co/jlneP4CwOa 1,2 T hilang",0,0,1
"POLRES BONE POLDA SULSEL DAN MASYARAKAT KABUPATEN BONE BERGABUNG BERSAMA DALAM HENING CIPTA INDONESIA

#PanjatkanDoaBersama
Bangkit Lawan Pandemi https://t.co/lDcmFyH335",3,4,2
@rambang_donny Ayo vaksin,1,0,0
"@CNNIndonesia Belom juga tgl 20 udah maen nilai2 aje. Kaji dan evaluasi dulu dong nih 2 minggu dampaknya gimana. Apakah dpt menekan jumlah korban, kestabilan ekonomi masyarakatnya gimana, juga kesehatan mental masyarakat mempengaruhi gasi ada PPKM Darurat ini.",0,0,1
"@thearthofmix Iya, Kak sama-sama. Terima kasih juga Kak udah mau buat cerita AU yang menarik ini 🙏 jujur aku terhibur pakai bangettt apalagi selama bosan di rumah karena PPKM 🤤 semangat berkarya ya Kak 💪nanti kalau ada waktu lagi gas lanjut baca AU-nya kakak lagi hihihi 😁🤤",2,0,0
@irjam1933 Ppkm end game the series lanjut gan😂,0,0,1
"Berikut kami sampaikan informasi titik penyekatan di jalan tol Jasa Marga Group, dalam rangka mendukung PPKM Darurat. https://t.co/0VG8SFSnoZ",3,3,2
"@ANDINURPATI3 Curiga ma vaksin bun... Makin divaksin makin tinggi lonjakan kasus, india juga sebelumnya juga begini,habis vaksin, melonjak kematian nya",1,3,1
"yg siap antri vaksin pun, mlh kena ""arisan"" duluan. jd bs daftar tp otomatis mundur jg jadwalnya https://t.co/o867XyF04O",1,1,1
"TERKENDALI TAPI BOHONG.. BOHONG LAGI PEMBOHONG

COVID 19 TAK TERKENDALI.. AYO KAWAN KITA MANDIRI LAWAN COVID 19... https://t.co/gZ103e3vWX",0,0,1
"@IbnuTasrip Btw aku mau nanya nih, apa sih ruginya dicovidkan? Apa salahnya kalo dinyatakan covid terus tes lagi di tempat lain untuk memastikan daripada sok pinter ""saya dicovidkan"" ? Kasus covid di Indonesia meledak karena orang make masker karena takut, dan kalo kena covid eh gak percaya",2,5,2
"Vaksin kerana 

Tuntutan pekerjaan 80%
Kesadaran diri sendiri 20%",1,1,2
"@Alinirmala @dr_koko28 https://t.co/QVj7jvVPWD bisa dibaca di sini kak. intinya gejala ringan ga bole dikasi dexa nanti sembuhnya lama krna sifatnya imunosupresan/neken imun padahal gk ada ""badai sitokin"" berlebihan yg biasanya ada di gejala parah. trust your doctor aja kak, pasti dikasih yg terbaik😊",3,3,0
"Menyampaikan Himbauan Patuhilah Protokol Kesehatan Cegah Covid-19
.
JAGOAN PALEMBANG
JAGO PALEMBANG !

@DivHumas_Polri
@ditbinmaspoldas
@irvanprawira
@BinmasUlu2 https://t.co/N5HkyKmDkL",3,3,2
"@redrun_ WHO buat garis panduan yang membolehkan ahli keluarga urus jenazah covid tapi kkm terlebih WHO nak buat macam mana, siap disuruh sanitize kubur lagi lepas kebumi 😩",3,0,1
@ichanwu Sesai ppkm darurat angkringan rame segelintir amin,2,3,0
Wali Kota Solo Gibran Rakabuming Raka dinyatakan positif Covid-19. Gibran mengaku kondisinya sehat tanpa gejala. https://t.co/mWdyY8yo5F,3,3,2
"@Beritasatu Maju kena
Mundur kena

Dulu waktu awal covid muncul gue yg setuju full lockdown, TAPI GA MAU... AKIBATNYA YAA KEK SEKARANG.

YANG BENER TUH SAAT INI LOCKDOWN MPE 3 BULAN KEDEPAN...

Gov urus dahar/ makannya WARGA slama 3 bulan... Ga usah urus proyek ini itu, paham..!!! https://t.co/gqsNR4gqri",0,1,1
"06.55 #BeritaSONORA - Saat ini RS di Bukittinggi juga mulai kekurangan oksigen dan butuh stok sebagai langkah antisipasi. https://t.co/OYfZ9ftkNE
via @kompascom",3,3,1
"boro2 jadi ke afaid lagi atau ke comifuro, semuanya gagal karena CORONA",3,1,1
@wh0rul0l msh ppkm gini,0,1,1
"https://t.co/CMMJ7jmxZe

Kenapa sii negeri ku ini astaga😭 ga kelar kelar kopit kalo manusia di negara ku begini semua. Ini exclude giringan opini publik pas liarnya isu ppkm yaa✌🏻",2,1,1
"@de_broto @Ikhwan_17 @hariankompas @yanuarnugroho @jokowi Lagian sedari awal adanya ancaman pandemi gegayaan banget, mau lawan virus corona kok dengan jurus diskon tiket pesawat segala, ngawor. 😣

#PresidenGagalWajibDiganti
https://t.co/r4VsWUk6YP https://t.co/tHZQ0mDr3S",0,1,1
KECOLONGAN TERUS...COVID MAKIN BUAS DAN KEMATIAN MAKIN TAK TERKENDALI.. https://t.co/gZCEOcoxo4,0,1,1
Dari bekasi - kelapa gading ada penyekatan kaga yak??? Surat kerja gue cuma di summarecon pula sialll wkwkwkwkwkw mau vaksin influenza besok:(,2,1,2
"gimana jga gaji tetep ngalir, anak isteri tetep makan beda sama pedagang yg dengan alasan melanggar aturan jadi harus kena amuk, kena sita, kena denda. kesel bgt liat arogansi petugas selama ppkm.

konteks: lrt",2,1,1
Petunjuk Teknis Penyelenggaraan Transportasi bagi pelaku perjalanan PPKM Darurat Tanggal 03 - 20 Juli 2021. https://t.co/Vy1E36eG9W,0,3,2
Tidur. Besok vaksin.,1,3,2
"Simak! Mulai 15 Juli 2021, Berikut 100 Titik Penyekatan PPKM Darurat Teranyar https://t.co/gLcqsIKOOg",0,3,2
"@MataNajwa Maaf sebelumnya
Selama ini kan sllu semangat mengkampanyekan hal² yg baiknya di lakukan rakyat di saat pandemi

Coba untuk minggu depan bikin liputan soal betapa menyengsarakannya kebijakan PPKM untuk masyarakat menengah ke bawah. Terlebih yg hidup dari mengandalkan harian
Thanks",3,4,2
"Rekor 54 Ribu Kasus Baru dan 991 Kematian, Corona RI Tertinggi Sementara – detikHealth- https://t.co/MaDsOoGRaw https://t.co/SgyKhAVBFk",3,3,1
"Pemaksaan kkn saat jumlah positif Covid-19 lagi naik""nya 😭",2,1,1
"Sakit kepala liat berita kopitt kopitt,ppkm,dll 😤 https://t.co/zIwJhidLYb",2,1,1
@kurakurakuning_ sama bgt hr ini vaksin:(,1,3,2
"masalahnya, toko yg jual earphone favoritku ada di dalem mall yg tutup karena PPKM anjir",2,1,2
"@Eve2Eve8 @IbnuTasrip tp emg banyak kok yg dicovidkan, tetangga gua meninggal karna memang penyakitnya udah parah trs keluarganya disuruh tanda tangan covid, pdhl sblm masuk rs udah swab dan hasilnya negatif",2,3,2
Dari dulu berarti aing covid atuh?nateees https://t.co/JdpNWHS1bS,3,5,2
Pengen ketemu kamu tapi ppkm,3,4,2
"Sebagai upaya untuk mencegah penyebaran Covid-19 dan juga percepatan vaksinasi, Gubernur Jatim meluncurkan Gerakan Serentak Lawan Covid-19 di Kabupaten Tuban",1,3,0
"@hoonieverseu Bawa air putih sama cemilan dep, waktu aku abis vaksin kek hauss gt sm laper bgt. Wkwk tp ga semua org kaya gt si jaga2 aja.. semangat semoga ga ngantri parah",1,3,0
"👩 : Mas Semarang PPKM ya?
 👨 : Semarang PSIS Dek",3,4,2
@ridwanhr Artinya Covid itu beneran ada atau cuma Hoax?,3,4,2
"Sebelum perangi covid, perangi dulu manusia2 kadrun zombie provokator, anti vaksin dan anti protokol, merekalah manusia penyebar virus yg lbh berbahaya dari virusnya sendiri, satu2nya cara skrng turunkan militer dg protokol perang hadapi mereka https://t.co/QbIMoIpOXW https://t.co/QqxDIxbWeb",2,2,2
"Judulnya misleading ... Baru diizinkan untuk uji klinis 
 https://t.co/tEOainonfH",3,4,2
"Rekor 54 Ribu Kasus Baru dan 991 Kematian, Corona RI Tertinggi Sementara – detikHealth https://t.co/0hkH1lh8k7",3,3,1
"PERJUANGAN MENANGANI COVID-19 BELUM SELESAI [MOTION GRAPHIC] https://t.co/KjukJndQJW via @FacebookWatch 
Abdul Hadi Awang  · 
Sehingga kini, belum ada negara dalam dunia yang boleh mendabik dada sudah berjaya menghadapi penularan wabak pandemik Covid-19,",3,3,1
#Tol_Jagorawi Simpang Ciawi KM 41 ( GT Ciawi 2 Masuk ) arah Kota Bogor DIBERLAKUKAN Penyekatan PPKM Darurat secara Situasional.,0,3,2
Gk usah ikuti dan jgn baca berita tentang covid nces. Skip aja https://t.co/0w2TNZ4zyb,3,2,2
"@fjrarfn @EkaWahy53997626 Yang bisa saya lakukan cuma mengingatkan kak biar pandemi ini cepat reda, sama saya juga sudah capek ppkm. Tapi melihat kenyataan di indonsia yang pandeminya masih sangat tinggi. jangan malah buat statment covid itu hoax menakuti2 orang memperkeruh keadaan dll",2,2,2
"Maka dari itu saya sangat begitu yakin jika PPKM ini diperpanjang ntah akan terjadi apa di Indonesia ini.

Sementara bibcang2 kopi mereka sudah jengah dengan keadaan.

Khawatir",0,0,2
"Hakim sering memaksakan diri menghukum rakyat miskin untuk bayar denda krn melanggar prokes, padahal rakyat sudah tidak punya duit untuk bayar denda. Utk makan jg susah. Peraturan itu buatan manusia. Bisa dianulir kalau keadaan darurat seperti pandemi Covid.",0,1,1
PPKM ama PSBB bedanya apa? dalam segi peraturan sama -_-,0,5,2
PPKM berarti di rumah terus dan setiap pagi selalu ada pengumuman innalilahi wa Inna ilaihi Raji'un. Ya Allah semoga kita semua selalu di lindungi dan semoga pandemi ini cepat berakhir. Lama lama kena mental juga kan di situasi kaya gini.😶,2,3,1
"hari ini, tetanggaku meninggal karena covid, 
stay safe everyone, 
bumi sedang melakukan seleksi alam....
tetap kuat dan optimis kita bisa bertahan....",2,2,0
Update h+1 vaksin tbtb asam lambung langsung naik jadi muntah muntah,3,4,2
#Tol_Jagorawi Setelah Keluar Gadog arah Puncak DIBERLAKUKAN Penyekatan PPKM Darurat secara Situasional.,0,3,2
yaallah bener2 ganti nama PPKM daripada lockdown jd lepas tgn ya pmrnth? ini satpol pp kejadian ga sekali dua kali lho bertindak semaunya:( malah ibu hamil lg kasian bgt😭😭😭 https://t.co/QJow3xSwuy,0,1,1
"Jauh sebelum istilah PPKM Darurat dan PPKM Mikro, Wanda Maximoff sebenarnya sudah memperingati kita tentang pentingnya lockdown area seperti Westview misalnya",3,4,2
"Hampir-hampir 1,6 Th...
SEJAK AWAL WUHAN Pertama...
Buat Bercandaan.  
Tetapi TKA TIONGKOK bebas MASUK di SUDUT BUMI IBU PERTIWI SEJATI.
Hingga DETIK ini.. 
Apakah tidak ada yg Meng ANALISA.
Diantara TKA... ada yg menyebarkan VIRUS CORONA di UDARA Indonesia.
Cobalah sedikit MIKIR",0,1,1
ku mw vaksin dlu 😘💪🏼💪🏼,1,3,2
@FKadrun @90RB Untuk penyembuhan covid perlu berapa botol bib 🙏🏻,3,4,2
"@amirhaysss oh hahahaha patutla, biasalah risau time2 covid ni tu tak kasi intern jauh2 tu",3,4,2
Itu sharing pengalaman aja selama adeku jd pasien covid dan isoman di rumah. Aku dan keluarga di rumah yg ngurusnya alhamdulillah tetep negatif covid sampe adeku sembuh,2,3,2
"Beri satu ruang buat pasien covid yg dia ga akan keluar sama sekali selama isolasi termasuk ada kamar mandinya. Makan&amp;minum ya dianterin dan jangan kontak langsung saat ngasih, benda apapun yg abis keluar dr ruangan isolasi harus langsung disteril atau dicuci",0,2,2
"Yg salah itu bukan isomannya, tp gimana pasien covid tsb isolasi dan gimana keluarga di rumah merawatnya sesuai protokol atau ngga. Kalo isoman di rumah tp masih membaur dgn bebas masih kontak langsung tanpa protokol sm anggota keluarga di rumah ya tau sendiri hasilnya gimana. https://t.co/EUAbjuEX3i",2,3,2
"100 ttk Penyekatan PPKM Darurat berlaku mulai hr ini,  meliputi 19 lokasi di dalam kota, 15 titik di tol, dan 10 titik di batas kota. Selanjutnya, 29 titik di daerah penyangga Ibu Kota seperti Bekasi, Depok &amp; Tangerang. Terakhir, 27 titik di ruas Jalan Sudirman-Thamrin, Jakarta. https://t.co/drSVTw5XdN",0,3,2
#Tol_Jagorawi Setelah GT Ciawi 1 Keluar DIBERLAKUKAN Penyekatan PPKM Darurat secara Situasional.,3,3,2
"Ga kerasa pak lek udh 4 bulan lalu meninggal, mbah uyut udh 1 bulan lalu meninggal. Ini sih yang bikin pengen cepet"" pulang ke jawa. Pengen banget ke makamnya 🥺. Tp kasus covid masih tinggi bngt di sana. Dan disini pun mulai nyusul tinggi juga 😥",2,3,2
Ngeri banget ya covid indo sehari aja udah 50 ribu lebih kasusnya ini maunya gimana sih?? Heran heran mau sampe kapan woy,0,1,1
"Semakin memprihatinkan kondisi indonesia di landa wabah covid 19 pemerintah melalui LBP tutup mata dan telinga atas semua ketidak mampuan mengatasi Corona  Update Lengkap Sebaran 54.517 Kasus Corona RI 14 Juli, DKI Tertinggi https://t.co/VUpMgWkoSH",0,1,1
"Lho kirain kl blok tentang covid seperti daerah2 yg kmrn rame, ga akan kena covid...🤔 https://t.co/BMWLmM1E55 https://t.co/YEb9lWtGgd",0,5,2
"PPKM : Pelan pelan kita miskin
Bocil aja tau",0,1,1
"@susupisank_ @5ecretNumber Ga ada, yg penting jangan begadang.. Nanti habis vaksin minum vitamin. di tempat vaksin, Ttp prokes nya dijalanin ya",1,2,0
"@rcattos Keknya mayan nih bercocok tanam sekaligus nambah pasokan tengah pandemi, noted.

Kalo nge-ba tuh buka bisnis ya?",2,3,2
"@NaylaAzkiaa Siap2, aman kok.. prokes rapi-vaksinasi lancar klo PPKM berjalan baik penutupan jalan Adi sucipto (Karanganyar) mulai kemaren pagi sementara nyelip dari rumah lewat gang masih bisa so ini semalam di depan Pertamina SPBU Blulukan Colomadu (Jl. Adi Sucipto) https://t.co/CFBmT3UPuZ",1,3,2
"@deyxhvezzy gatau, gpp sie zey biar covid ilang🤧🤧",3,4,2
"Klu kaya. And bukan covid, balik niii aku. Peduli laaaa 😭😭😭",3,4,2
"Jepang Evakuasi Warganya dari Indonesia, Pengamat: Dunia Internasional Nilai Jokowi Gagal Atasi Covid-19
https://t.co/9y2bDyUdPC",3,3,2
"@NUgarislucu Covid ini bukan menguji masyarakat scr komunal tapi menguji manusia scr individu, terutama muslim yg akhirnya semakin disadarkan bahwa berharaplah hanya pada Allah ta'ala. Lupakan media, lupakan sjw, lupakan mereka yg jadi agen kompor 😌",2,0,0
@M4sCh4n @MudasirRomini @Dennysiregar7 Racun hoax lg dahsat ditebarkn oleh para pembenci n penolak vaksin,1,0,2
"Terima kasih nakes @KemenkesRI. Tanpa perjuangan kalian di garda terdepan rasanya mustahil ini dapat terjadi. 🙏🙏🇲🇨
.
.
Kabar Baik! RI Pimpin Angka Kesembuhan Covid-19 di Dunia

𝗝𝗼𝗸𝗼𝘄𝗶 𝗟𝗮𝘄𝗮𝗻 𝗣𝗮𝗻𝗱𝗲𝗺𝗶 https://t.co/CSHHyrIYkf",0,3,0
otw vaksin 💉 https://t.co/wASvBH4xb4,1,3,2
"Serma Sumarno Koramil Pedan Kodim 0723/Klaten beserta 2 anggota bersama Gusgas Kecamatan Pedan melaksanakan kegiatan Patroli Penegakan PPKM Darurat Di Wilayah Kecamatan Pedan.
#Kodim0723Klaten
#Korem074Wrt
#KodamIVDiponegoro https://t.co/6Yi2qWsHHI",3,3,2
"@nillanil @AREAJULID kenapa ya indo ga nerapin kebijakan begini
mungkin kalau diterapkan, kecil kemungkinan varian-varian covid baru muncul di indo",0,2,2
"#Tol_Jagorawi Setelah Keluar Baranangsiang arah Istana Bogor, DIBERLAKUKAN Penyekatan PPKM Darurat secara Situasional.",0,3,2
@woniwonzz selama ppkm darurat mulainya jam 9,3,4,2
Jaga di ranap covid again😅yuukyukk semangatt jaga kesehatan yuk gaesss prokesnya dijaga yaaah💪,2,2,0
"@CNNIndonesia Gak usah diketuk Pak, yg daftar mau vaksin banyak, tp belum kebagian.",1,3,2
"Malaikat pun kalau masuk sistem kita maka... @erickthohir
@mohmahfudmd

Erick Tegaskan Vaksin Gotong Royong tak Pakai APBN
https://t.co/XaGF14foBG",3,4,2
#Tol_Jagorawi Setelah Keluar GT Sentul Selatan 1 DIBERLAKUKAN Penyekatan PPKM Darurat secara Situasional.,0,3,2
Met sarapan fess pake nasi jagung habis ini mau antri vaksin. Doain dapet ya hehehe https://t.co/84HLRmfUJe,1,3,2
"@neonkissme Kamu harus tetep vaksin ya dek.
Aku carikan info2 buat di Malang",1,2,0
panjang umur ojol yang mau nerima pesenen jaraknya jauh padahal lagi ppkm,2,3,0
"ninu ninu ninu, mobil ambulan dihadang para pejabat negara prindapan yang lewat, ninu ninu ninu para petani di ladang dihajar kebingungan karena ppkm darurat.",0,1,1
Salut yg keuangannya tetap stabil dikala pandemi.,2,0,0
Fk. Ko ingt covid terima surat rasmi ni? https://t.co/jIZy3FAnvX,3,4,2
"Vaksin kedua nih pake vaksin sapi apa yaa, kok sakit sih anjir",1,1,1
Semakin Khawatir dg penyebaran Corona,2,3,1
Sepatutnya Pemerintah Membatalkan Program Vaksin Komersial alias Vaksin Rente https://t.co/mHzU38MXnT lewat @FaisalBasri,1,3,1
"Kalau PPKM di perpanjang selama 6 pekan kedepan,
Alangkah baiknya semua warga negara diangkat jadi PNS saja.
Agar dapat tunjangan, dapat gaji tetap meskipun dirumah saja, dan dijamin hidupnya.

#PPKMDaruratBerdampakBaik
#DisiplinSuksesPPKM 
#logic",0,1,1
#Tol_Jagorawi Setelah Keluar GT Sentul Utara 1 DIBERLAKUKAN Penyekatan PPKM Darurat secara Situasional.,0,3,2
makin hari makin ganas aja ya lo tu covid,3,4,2
"Mood booster pagi saat diberitahu oleh orang tua udah vaksin lengkap, tetangga desa juga udah vaksin lengkap, anak-anak 12-17 tahun udah mulai dosis pertama, mudah-mudahan makin banyak yang divaksin ini",1,3,0
"@Cobeh09 @__Sridiana_3va Harusnya sih pemerintah malu karena GAGAL menanggulangi pandemi ini. Ya liat aja dari awal, jumawa kalo virus ini ga akan masuk ke Indonesia, lelucon dan banyolan dari pejabat. Setahun lebih, kalian selalu berdalih rakyat gak taat prokes. Mau sampe kapan kebijakan kalian useless",0,1,1
@kumparan Artinya Indonesia bagus dalam penanganan covid kan? Mari kita berdoa untuk kebaikan negeri ini,0,3,0
"Menyampaikan Himbauan Patuhilah Protokol Kesehatan Cegah Covid-19
.
JAGOAN PALEMBANG
JAGO PALEMBANG !

@DivHumas_Polri
@ditbinmaspoldas
@irvanprawira
@BinmasUlu2 https://t.co/2U7unuZn9u",0,3,2
"@BaladaHantu Iya... yaa?
Katanya diberitahu via sms
Ga ada tuh SMS
Yang ada malah vaksin rebut2an
vaksin berbayar...

Kenapa ya ga da yg beres kerjaan rejim ini. 

Ancoouuur...!",1,1,1
"Kami OJek online saja jauh sekali pengahsilan dihari2 sblum ppkm ini.

Drastis bgt orderan biasa dapat 10 skrg dpt 5...

Menjerit? Tentu....",2,1,1
"Semoga cepet sembuh yang lagi covid, cepet pulih ya :)",2,2,0
@agusabah1980 @panca66 @ridwankamil Di gang buntu tp tutup dk ker PPKM,3,4,2
QISHTUL HINDI  Thibbun Nabawi. Rekomendasi ustd. Adi Hidayat. Buat atasi covid. Kapsul isi 45.  @90rb.  WA 081288303559    lusa mungkin keluar kemasan baru menghindari pemalsuan. https://t.co/1WUi9Vyxt7,3,4,2
"Di WAG Alumni SMA, temen gw tulis berita duka cita:

Teman kita wafat setelah di vaksin.

Gw tanya: loe dah tau belum sakit bawaan Almarhum sebelum di vaksin?

Ada bro, diabet dan hipertensi.

Gw bilang: ganti kalimat loe kalau ga, gw laporin loe ke @KemenkesRI atau Satgas Covid.",1,3,2
Setiap pagi dengar berita orang meninggal karena covid.,2,3,1
Gubernur Jatim Berangkatkan Gerakan Serentak Lawan Covid-19 di Tuban,3,3,2
"@Pirdaaaaa @Gu5Putr4 @Innayaputri72 Dan kalau udah terjadi pada anak2 smp sprti video diatas loe masih mau nyalahin anak2 smp?yg jelas jika emang vaksin itu bagus tentu tidak akan berakibat buruk,bagaimana pun kondisi orang tersebut",1,1,2
"@SiPeNutur Aamiin.. hanupis..wak

Tah kitu... Wak oge kudu jaga kondisi kesehatan ..

Saya msih di Jatim..
PPKM diperpanjang...malah tambah riweuh kieu .. 
jadi hese rehat jualan cilok teh..😂",0,3,2
"@sundayflawless Hbd pacarnya nopik, doaku ppkm kelar corona kelar biar kalian ldrnya nggak ngenes2 bgt😘",3,4,2
