text,context,intent,sentiment
"tolong hilangkan corona, fetish saya udah mulai aneh aneh",2,4,2
Vaksin berbayar tuh tetep bisa kita pake walaupun offline,1,4,2
"Gelar Operasi Yustisi, Petugas Himbau Pelaku Usaha Kuliner Terapkan Take Away Atau Delivery Selama PPKM Darurat https://t.co/p4KhTqNPUa",0,3,2
"itu pdkt apa pandemi, lama banget",3,4,2
@ninoSSL @atletngorok @sammyfish13 @hotradero @sociotalker Setuju. Emang dari awal Pemerintah Pusat tidak serius dalam menangani Covid ini.,0,1,1
"06.30

Polri lakukan pembatasan mobilitas masyarakat pada masa PPKM Darurat di Perbatasan antara Kota dan Kabupaten Bekasi.

Dihimbau kepada masyarakat untuk tetap menjaga Prokes &amp; mengurangi mobilitas.

@TMCPoldaMetro https://t.co/RghKWTlZ4C",0,3,2
Danrem 081/DSJ Minta Masyarakat Patuhi PPKM Darurat https://t.co/GzEXYo9pj6,0,3,2
@GanefAraz Lebih baik bersatu bergotong royong menanggulangi pandemi,3,2,2
Udah terlalu capek yang namanya pandemi,2,1,1
"@CNNIndonesia @msaid_didu Ini nampil pusat yg jualan vaksin, tapi caranya halus.. keren",3,4,2
"Sayang jangan ngambek deh, ini aku beliin vaksin buat kamu",1,4,2
"Gk usah babibu

Tujuan utama tu mempercepat kekebalan komunitas, menekan angka dan gejala covid https://t.co/9YCi4ICvb6",0,1,1
Sy berharap semua akan baik2 saja. Meskipun Virus Corona menjelma jd Penguasa untuk menakut2in warga.,3,4,2
"Konter HP di tutup, ppkm nya nggak jelas. Berarti harus cari pulsa dan kuota internet di #tongsampah",2,1,1
Waktunya liburan malah ppkm,2,1,1
Vaksinasi adl usaha agar jika terinfeksi gejala tidak berat..sehingga rumah sakit bisa ttp optimal melayani psien covid yg berat dan melayani pasien non covid dgn normal..kuncinya ttp satu.. protokol kesehatan: pakai masker dimanapun anda beraktivitas dan jangan berkerumun https://t.co/7lfp3mSo0H,0,2,0
"Kok bisa yaa, penonton Euro 2020 dan Copa America 2021 pada lepas masker, deket²an, pada gapake masker, dan udah bebas keknya. Lah di Indonesia masih pake masker, WFH dan ditambah PPKM darurat. Ahh janc*k yekan",2,1,1
"@SantorinisSun @FerdinandHaean3 Ada juga anggota DPR yg udah dikasih vaksin gratis,, giliran ada kabar vaksin berbayar, pura pura sibuk, ikut ribut,, brengsek itu orang,,",1,1,1
"@EnggalPMT Biaya vaksin yang dibayarkan oleh perusahaan untuk karyawannya, dan  yang dibayar langsung oleh individu, dinamakan Vaksinasi Gotong Royong.

Vaksinasi Gotong Royong Dipastikan Tak Ambil Stok Vaksin Nasional
https://t.co/bA6sMeqXa3",1,3,2
@convomf buka tiktok biar ga ngantuk dan icemochi krna liat org yg masih ga nurut pemerintah dan ga percaya covid,3,4,2
"Dalam arahannya,pemimpin apel menyampaikan untuk terus menjaga protokol kesehatan melihat kondisi penyebaran virus corona yang semakin meluas,selain itu tetap menjaga kekompakan dan produktivitas di masa pandemi ini.Apel ditutup dengan doa bersama memohon perlindungan Allah SWT.",3,4,2
Dandim Palangka Raya Ikuti Patroli Gabungan Operasi Yustisi PPKM https://t.co/GdAom42Rsu,3,3,2
"Ayo bongkar terus Bisnis di Covid ini, DPR RI harus buka Suara ! https://t.co/miNNtQE6In",0,2,1
"@Alia66113497 Ikhtiar untuk ttp sehat selain ttp menjaga prokes yg ketat , satunya melakukan vaksinasi covid",1,2,2
"Rakyat Harus Dibuat Tenang
Karena
Kalau Dibuat Panik, Ditakut-2i,
Imunitas Tubuh Jadi Menurun
Gampang Keserang Penyakit Macem-2
Termasuk Covid",2,0,2
"@Adudualien @ObiWan_Catnobi Kenapa anda tidak berfikir kalau yg 30% keluar dari antrian vaksin geratis justru akanemperpendek antrian...

Saya sih kurang setuju kalau bos2 dan para pengusaha mengambil jatah vaksin geratis",1,0,1
"-dips! Mau nanya, aku kan habis kena covid dan sembuh awal bulan juli dan ternyata udah didaftarin orang tua buat vaksin tanggal 21 ini. Kira kira itu aman ga ya atau harus nunggu 3 bulan?",1,5,2
"Yakali yg udah vaksin ga bakal kena covid. Tetep kenalah namanya jg makhluk hidup. Anakku aja yg udah vaksin influenza masih tetep kena flu, cuma resiko nya lbh ringan &amp; cepet sembuhnya. Sampai disini paham?",1,3,2
mau ikut event sm pensi. pls corona pergi kek lu gendeng bgt.,3,1,2
"Cara kerjanya itu oksidasi asam nukleat sm asam amino... yang mana bisa punya efek virosidal. Banyak sih kayanya studi yg bahas hubungannya sama virus corona, khususnya sbg profilaksis. Tp selain itu, gosok gigi juga pentingg, sama kaya kita cuci tangan.",3,3,2
"Covid 2minggu dikarantina, recovery 1minggu dirumah. Enak banget bangun tidur ada temennya. Lah ini uji nyali lagi",2,1,2
@bertanyarl Diriku pejuang nyari kerja di saat pandemi nder 😭,2,4,2
@merapi_uncover @__taufikalhuda1 cek @InfoVaksinDIY atau searching vaksin Jogja,1,4,2
"@jokowi Bukan nya 4jt pak..? 
Masa vaksin aja mau di korupsi lagi 🤕 https://t.co/g9mSDzWqId",0,1,1
"Monggo direvisi. Bila ada kesalahan. Sedikit menganalisa permainan 'angka' media

Truth doesnt fear the investigation.

Selow, jgn ad hominem keleus 

https://t.co/nsOgg5E4si",3,0,2
"Percepatan Vaksinasi Covid-19, Dandim 0802/Ponorogo Vidcon Bersama Gubernur Jawa Timur, Pangdam V/Brawijaya dan Kapolda Jawa Timur https://t.co/lfum8jOMcs",3,3,2
@LtdAkbar Weiit... Enaknya hehehehe. Sedih gw dah vaksin,1,4,2
"Hari ke-15 setelah gejala #covid19 

Hari ini balik ke society karena udah nggak ada #covid lagi di tubuh gue. Ditambah hasil swab kemaren negatif sebagai penguat. Jadi thread ini akan ditutup sampe di sini.

Semoga kita semua diberikan kesehatan. Amin. Jgn lupa vaksin.",2,0,0
mau vaksin kedua hari ini yuhuu,1,4,0
@convomf Jangan mau nder. Lagi ppkm,3,2,2
@angga_fzn Mau vaksin kena pilek...,1,4,2
"@Pencerah__ Semoga warga yg hanya seuprit sadar akan kepatuhan dan disiplin mengatasi Pandemi bersama, kepada yg memprovokasi terjadinya bentrok belajar kepada orang2 yg sudah kehilangan anggota keluarganya karena Covid!!! 

#PatuhiAturanPPKMDarurat",2,1,1
Tudey mo vaksin moga gpp y,1,4,2
@koassgigi @detikcom yg bikin demo ditengah pandemi ya cuma kubu itu,3,4,2
Kita pasti bisa lewatin pandemic covid ini sama-sama gaes 🙏🏼,3,0,0
"@ramadhanrizki @uyaboira Biarin aje bang, dikira logistik vaksin begini segampang beli nuget beku dari swalayan

https://t.co/Sf8JN8u8wL",3,0,2
@dr_koko28 Pandemi ~ vaksin ~ obat ~ bisnis,0,1,2
Jangan didisplay di apotik vaksinnya...kesannya ntar buat dijual bebas...kasih pengumuman...vaksin dijual hanya u/ program gotong royong...slesai toh. https://t.co/OiJ57iRqbq,1,2,2
"Selepas 17jam 30minit di vaksin.
Badan sy mula sakit2 sendi..bahu sakit...rs sejuk...sakit kepala...mual loya...
Kdng2 tangan kaki rasa kebas...
Jatung laju (100 &amp; 103). Berdebar2 je ni...
Darah stabil &amp; x demam.

@JKJAVMY
Perlu pergi rujuk klinik ke ni?",1,0,1
"@siregar_najeges Semoga vaksin² itu (apapun merk- nya) tepat &amp; efektif utk menangkal berbagai varian virus covid, baik clusster lama maupun baru krn smpai saat ini kita blum tahu efektifitas vaksin² tsb.",1,4,2
"@kosmo_online hari tu ada artis dpt vaksin awal kat ipoh claim ada penyakit gak siap surat doc lagi.apa citer dia ni?
artis ni mmg mcm2 ye?",1,1,1
"Lihat video perlakuan aparat yg over reaktif, bentrokan dgn masyarakat, menunjukkan adanya kesalahan dlm pemberlakuan PPKM. Petugas di lapangan &amp; masyarakat sudah memasuki tingkat stres tinggi. Bukan ga mungkin gesekan ini akan meluas jika pemangku kebijakan abai thd situasi ini.",2,1,1
"Ayo yang mau vaksin, gratis..!!
Jangan ribut vaksin berbayar bagi orang mampu dan mau. Meski mampu tapi tak mau, terap bisa ikut vaksin gratis koq.

Ayo yang ribut2 soal vaksin berbayar, sudahkah anda vaksin gratis? https://t.co/dDErDgrRp5",1,2,0
"@LsOwien Ayah saya meninggal krn Covid, dia  hanya minum vitamin gak mau minum obat, org sekitar ayah saya terpapar juga, dimana ibu letak gak percaya Covidnya 🙈",3,4,2
"gwe klo g ppkm, kyknya bisa deh offline😩",2,1,1
@DewinthaNonong Ini memang ruwedd jadinys..mskanya dari awal lock down total.gak dilakukan...semoga pandemi segera berlalu..salam.sehat buat semua...Aamiin,0,1,1
Video dokter yg gak prcya covid itu mulai bertebaran di grup keluarga. 😭,3,1,1
@Medanseni Mau ke Artjog malah covid eh anjir,2,1,1
"@uusbiasaaja Iya bang, 
gw prihatin seh sama jaman sekarang, tp yg gak abis gw pikir bang,
@ koko jackson donate @ reza arab 70jt cuma2.. @ doni salmanan donate @ reza arab 1m. Dari pasa donate orng yg mampu secara materi, mwnding sumbang orng2 yg kena phk, pedagang kecil yg kena ppkm.
sampah",3,1,1
untuk siapa bantuan covid 19,2,5,2
Sepertinya Corona cuma di Indonesia ya... final euro penonton penuh tanpa masker 😂😂😂#Euro2020Final,3,4,2
"Berjoget tanpa Masker di Tengah Pandemi, Istri Gubernur Maluku Minta Maaf https://t.co/EDzp7W7AVR https://t.co/N8MsYRR1mZ",3,3,2
PPKM: Para Penista Kapan Mampoes ?? https://t.co/qlEiXx1nkR,3,4,2
"@jikyu4ever Kalo kamu vaksin dibawa hepi gapapa kok.. aku sinovac dan cuma pegel aja kaya abis divaksin biasa🥰 jangan takut trus jangan ada pikiran ntar ngedrop dll.. pulang vaksin ngefangirl aja biar hepi🥰 istirahat yang cukup,makan,sama air putih yg banyak❤ semangat❤",1,3,0
Sekda Kota Madiun Meninggal karena Covid-19 https://t.co/GvRWpkhlHP https://t.co/mThcqjHH0s,3,3,2
"Hari Ini, Setengah dari Tambahan Korban Jiwa COVID-19 Dilaporkan Kabupaten Ini https://t.co/umQwwCRZGS https://t.co/V6lBQzc4Tw",3,3,2
"Aliansi Mahasiswa Kecam BUMN atas Komersialisasi Vaksin, Presiden Jokowi harus menindak tegas Menteri BUMN https://t.co/24Ms4U9hZb",0,2,2
Thailand memilih vaksin AstraZeneca sebagai booster dosis ke-3 pada para nakes. Vaksin ini diyakini ampuh menangkal varian Delta COVID-19. https://t.co/eJNGrNWynj,1,3,1
SiCepat Ekspres Bagi Bantuan COVID-19 untuk 31 RS https://t.co/rDYkD61Wsm,3,3,2
Covid coming home la woi!! Bodoh sial!! https://t.co/Y25cfnE22k,3,4,2
"Tim Pandawa Patroli Jalanan PPKM Darurat.
.
Stay Home untuk Kesehatan Kita Bersama
.
#sukoharjolawancovid19 
#timpandawasukoharjo 
#infopolisisukoharjo 
#polisisukoharjo 
#sukoharjomakmur 
#infosukoharjo 
#beritasukoharjo 
#PolriPresisi2021 https://t.co/9ykZOosP00",3,4,2
"Pernyataan dokter Lois viral terkait Covid-19 setelah dirinya mengunggah pandanganya di beberapa media sosial miliknya. Merespons pernyataan yang tidak sesuai dengan realita yang ada di lapangan, IDI memanggil dokter Lois. https://t.co/zZHeiFCeFw

#BeritaSonora via @kompascom",3,3,2
"@rioinfani @UniquelyNe @frsp_ Maaf jb, lalu mendapatkan vaksin di puskesmas, secara sistem di pedulilindungi apakah ttp bs input data dan dpt sertifikatnya?",1,5,2
@__AnakKolong Lho katanta lagi sakit kena Covid?,3,5,2
"Klinik di Belinyu Ditutup, Usai Didatangi Pendatang Yang Positif Covid-19 https://t.co/5lN2LUSxVT",3,3,2
"yang kemarin nyemangatin Wuhan pas lockdown mana suaranya?!?! Semangatin diri sendiri dong, kan kita nggak lockdown, cuma nggak ada penghasilan aja :)

#YourEyes",2,0,2
"Semalam ada yang meninggal karena Covid. Subuh tadi juga ada yang menyusul. Tetanggaku kian 'sunyi'. Gang ini semakin mencekam. 

Semoga keluarga diberi ketabahan... Al Fatihah",2,1,1
"Kemarin, penanganan pandemi dengan TI hingga percepatan vaksinasi. https://t.co/gVzLr6OIIy https://t.co/f7DwFQE6L3",1,3,2
"WAFAT DALAM SEPI 😭😭😭

Ratusan korban Covid-19 meninggal dalam sepi saat isolasi mandiri di rumah.

Itu karena, hampir setiap jenazah pengidap Covid-19 yang meninggal dalam isolasi mandiri di rumah, tidak bisa segera mendapat penanganan. 
https://t.co/E6lbD1hOe7 https://t.co/hnbtOqyrum",2,3,2
"Bingung cari pijat?
Takut pijat karna covid?
Tidak udah takut!
Pijat di @pijat_rasadispa adalah solusinya!!!

Dengan terapis pria yang profesional yang rutin melakukan screening Swab antigen untuk kenyaman pijat

Kebersihan, Privasi semua terjamin https://t.co/9ihIJc4L7t",3,3,2
Kok ada ya orang gak percaya covid 😐😐,3,5,1
"Serumah semua yg belum vaksin cuma aku. Ya gimana ga ada prioritas vaksin sih masa harus ngantri2, kalo ada yg berbayar gpp deh gausah perlu ngantri, parno jg ngantri lama2 dket org banyak pula hmmm pdhl pgn banget vaksin",1,1,2
"Selamat pagi PPKM
Pria Pemberani Kesayangan Mertua
JYAKHHH https://t.co/tzf9lfyDnU",3,4,2
minn info vaksin daerah jogja dong.. masih ada engga |@__taufikalhuda1,1,5,2
Kodam XVIII/Kasuari Terus Laksanakan Serbuan Vaksin Covid-19 https://t.co/tQHZvDFhdr,1,3,0
"Vaksin Sinopharm yang Dijual Kimia Farma Diduga Hibah dari UEA, Diky Chandra: Separah Itukah Negaraku? https://t.co/JCtMzbuLrP",1,3,1
Udah selesai minum obat Covid lah baca kalo itu obat bahaya.   Fu*k.,3,1,1
"@convomf lah? Kan lagi ppkm, jangan mau dah mending",3,4,2
@kompascom Total nilai korupsi satu partai terkorup mungkin cukup buat subsidi vaksin ini.,1,0,1
"Disaat vaksin mau dikasih tarif, masih ada loh dateng ke desa malah diusir. Gini amad yak mau jadi idamanmu:(",3,4,2
"Ini merupakan pengiriman tahap pertama vaksin Moderna dari Pemerintah Amerika Serikat,” ujar Menteri Luar Negeri (Menlu) RI Retno LP Marsudi dalam keterangan pers menyambut kedatangan vaksin tersebut, Minggu (11/7) secara virtual. https://t.co/CpgeCudve1",1,3,0
@deisikseuluvv Kasian bgt diriku jadi myday jalur wattpad pas corona😭,3,4,2
"“Alhamdulillah, pada hari ini Indonesia telah menerima 3.000.060 dosis vaksin Moderna, dukungan kerja sama internasional dari Pemerintah Amerika Serikat melalui jalur multilateral COVAX Facility. https://t.co/PFCCFuQ0X5",1,3,0
"@TiaSetiawati Kak Tia. Seminggu lalu adek ipar aku meninggal karena Covid, kematian benar2 menghantui aku. Karena posisinya aku dalam masa pemulihan Covid. Sampe aku nggak berani tidur. Berpikir klo aku tidur, nnt aku nggak bangun lagi. Sampe down segitunya 😭",3,4,2
@VeritasArdentur Bang bon bukannya beda vaksin ya? Sama seperti pfizer bukannya kalo masuk indo nanti jadinya bayar juga ya? Yg gratis bukannya sinovac sama AZ ya?,1,5,2
"@starfess sebenernya kalo gk ada corona aku pengen berenti jadi fangirl dan jadi casual listerener aja, dunia rl dah semakin sibuk dan waktu fangirl juga menipis, nyadar lambat laut pasti bakalan ninggalin dunia kpop

tapi corona datang yaudah untuk saat ini susah buat meninggalkan",3,4,2
"Gw dlu pas udh kelas 12 bener"" ga mikirin kipop alias hiat smpe masuk kuliah semester 2 itu pas pandemi dehh baru gw hype lagi karna ya gabut akhirnya nyemplung lagi deh mikirin laki kipop https://t.co/XqwmsaYYGX",3,4,2
"Sebanyak 3 juta dosis vaksin Covid-19 Moderna dalam bentuk jadi, tiba di Indonesia melalui Bandara Soekarno Hatta, Tangerang, Banten, Minggu (11/7).

Vaksin ini merupakan dukungan kerja sama dari Pemerintah Amerika Serikat dengan skema doses-sharing atau berbagi dosis vaksin. https://t.co/OBgkfFegri",1,3,0
Bang hotman paris bersuara soal vaksin berbayar. Menurt dia langkah itu sdh benar. Stuju... Krn msyrakat punya opsi. Khsusnya utk percepatan akselerasi vaksin itu sndiri. Prushaan jg bs inisiatif dgn prcepatan. Shngg produksi mereka bs berjaln,1,3,0
"@Mosbybing aamiin. makasih mas mos. 
doain jg kita smua sehat dan survive dr pandemi ini 🙏🏻",3,4,2
"Lagi antri vaksin, gitu masi ada mas² lepas masker buat ngerokok
Emang anj☺️
Mana ga minggir dulu, ttp di barisan",1,1,1
"@detikcom Kok kayaknya cuma baru ada di Indonesia ada vaksin Covid berbayar. Kalau mau mempercepat herd immunity, gratisin aja.",1,0,1
@CNNIndonesia Kapan vaksin yg efikasi tinggi masuk indonesia?,1,5,2
"@ambisyusiel @sociotalker @agussari Pointnya bkn di penyebaran. Pointnya di swasta dan negeri. Vaksin gratis dari negara, yg bayar dari swasta. Keduanya jalan bersamaan spy cepat herd immunity. Sgp jg sama cm si om milih2 protesnya krn takut dideportasi sgp hehehe.",1,0,1
"@NAndrianto21 @detikcom Pernah demo semua yg pro maupun kontra, sama aja. Tapi yg bikin KLB di tengah pandemi ya cuman kubu itu aja.",3,0,1
Meanwhile di negara wkland vaksin di bisnisin buat modal curang 2024. Apa ga cape? https://t.co/PL9mzdO6Jk,1,1,1
Brazil dan Inggris sebagai tuan rumah dimana keduanya kalah di Final. Terima kasih sudah memberi kami hiburan ditengah pandemi copet ini. Selamat untuk Argentina dan Italia 🇮🇹🇦🇷,3,4,2
@bondaaan @kiranadeira @tirta_hudhi justru karena ada gejala demam seperti itu anda harus ke dokter dan lakukan test covid bukan sebaliknya. Logika anda gimana????,3,2,1
"@AnnisaPohan @SIR_Pribadi Negara lg BU, rakyat kelas menengah atas masih ada yg bisa diperas, jualan vaksin hanya bentuk kontribusi rakyat kaya tuk bantu lunasi utang negara

Rakyat kaya diminta rasa patriotiknya bantu NKRI yg kesulitan likuiditas, itulah esensinya jualan vaksin

#SemogaKomisaris",1,0,1
"@sbyfess Yaampun keras bgt gitu karakternya:(
Persepsi orang ttg covid harus jd salah satu pertimbangan sih buat milih pasangan",3,4,2
"Ada ga yang maju pasang badan?!

Memuakkan lihat aksi-aksi ga manusiawi gini..

Kemarin invermectin, sekarang vaksin..

RUSAK!!",1,1,1
"Makanya jangan pesan vaksin kalau ternyata ga semua perusahaan ikutan vaksin Gotong Royong..

Akhirnya kan harus dijual ke individu karena vaksin ada kadaluarsanya..

Sudah dari awal dikritisi masih sok pede..

Sekarang Jokowi jadi sasaran tembak..

Kalian enak2 aja..",1,1,1
@tiaraayrmnd sepi karena ppkm kan🙄,2,4,2
"Dulu saya setuju Vaksin Gotong Royong karena perusahaan yang bayar dan pegawai dijamin tidak potong gaji..

Sekarang kalau vaksin berbayar individu??

Kalau orang Batak bilang, pandai pandai lah kau buat alasannya..",1,0,1
"@Dennysiregar7 @jokowi @PDemokrat @Andiarief__ https://t.co/EIerS4tP98
Jualan, Bukan untuk Kendalikan Pandemi https://t.co/poEKQQlakn

@DuniaBumn Jualan Vaksin Di Atas Penderitaan Rakyat Itu Dzolim! https://t.co/od7k0z4dLG
 Kebijakan @jokowi Keliru  https://t.co/yhmNFOvooD
 https://t.co/VJWGqAfMLO
@dr_tjiptaning",3,4,2
"@jokowi Hingga Saat ini Pun Penerbangan Penumpang Kembali Masuk...
Yaitu TKA TIONGKOK..
SUMBER CORONA.
fAHAM BONG KODOK TOGOG DUNGU Kwadrat Pangkat seribu.",3,1,1
"@convomf lah sinting kali. jaangan mau dah, protes aje sekalian, lagi pandemi gini anjrit gila kali disuruh keluar2an kocak betdah",3,1,1
@Tom_at_SkillO @IbuDgn2Anak @ichigotalks @RaniKancana1 Masuk ke sana apakah masih bebas seperti dahulu? Sebab kan sekarang pandemi,3,5,2
mau vaksin adh deg degan,1,4,2
"@nuytarigan Pildun 2022 dan Pildun u20 2023, kalo ga ada pandemi, Euro 2020, dan Pildun U20 2021, dan kita bisa liat Lorenzo Colombo dan Daniel Maldini di Indonesia",3,4,2
@zainalamochtar Vaksin adalah kunci,1,4,0
"La...AHY!..Sok amat lo.!!!
Jangain istri sendiri dari virus covid saja tidak mampu.👎

Virus Delta ini melanda ke seluruh Dunia, bkn cuma Indonesia.

Elo dan kacung2 elo cuma memanfaatkan covid utk me-nari2 di atas kerja keras bangsa ini.

Selamatkan tuh Demokrat yg sdh sekarat. https://t.co/v2I4MuC55H",3,0,1
"@VeronicaKoman Eh, penghianat tukang gosok gak usah ikutan komen ya? Gak ada urusanmu dengan soal ini. Vaksin gratis tetap jalan, yang mau cepat dan mampu bayar lebih, silakan vaksin mandiri. Udah kekurangan gorengan ya? Sana bilang bohir loe!",1,4,1
"@dinkesJKT untuk pendaftaran vaksin melalui Jaki, apakah bisa untuk dosis kedua saja?
Lokasi Saya saat vaksin dosis pertama sudah tutup dan diinfomasikan vaksin dosis kedua bisa dilakukan di lain tempat.
Vaksin dosis pertama menggunakan vaksin Biofarma.
Terima kasih",1,5,2
"PPKM Darurat Bikin Pengusaha 4 Ah: Gelisah-Resah, Pasrah dan Tabah

 #Sindonews #BukanBeritaBiasa .https://t.co/RsprqMqX7S",0,3,1
Sosialisasi pelaksanaan PPKM Darurat pada para pengguna jalan raya terus digencarkan oleh Personel Polsek Grobogan. https://t.co/NXK7MKPktC,0,3,0
"Untuk mempercepat proses vaksinasi warga yg menolak vaksin gratis, kami sediakan vaksin berbayar. Lebih terjamin. Lebih halal.

Bismillah Komisaris PT. KaEf. https://t.co/WbOQ6e41iK",1,4,1
"Jika tak ingin atau takut di vaksin cukup diam aza, jangan lagi provokasi orang lain untuk tidak vaksin, https://t.co/MOTiPTogle",1,1,1
"@VeronicaKoman Lha iya, kalau targetnya percepatan tok, ya digratisin aja lah. Keadaan dah urgent gini masa ga kepikiran buat ngerahin semua sumber daya buat vaksin massal?",1,0,1
"Italia pernah alami tsunami covid..pemerintah n rakyatnya 'belajar' dr hal itu..lalu mereka hadapi pandemi dgn cara yg lbih baik..

Kini Italia sudah BEBAS dr Masker..lalu menang pula juara liga Eropa..Double Strike..!

Skilas ttg cara Italia hdapi covid simak akun @nieke_aereta",3,4,2
"@fadlizon Terbelenggu pertumbuhan ekonomi, penanganan pandemi terkapar 😭",0,0,1
"Woy @pln_123 knp listrik saya naik nya drastis bgt ya ???WFH engga pemakaian normal , niey gw rasa ngesubsidi yg dpt gratis sama discount nan , gmn ini tolong @KemenBUMN @erickthohir pak @jokowi PPKM "" Pelan - Pelan Kami Miskin""",2,5,1
"@afrkml Temenku gk percaya covid, istrinya kena.. Terus sembuh, eh malah makin gak percaya covid! Alasannya serumah tanpa prokes sm istrinya koq gak terjadi apa2? Biasa aja gk kyk di berita2

Dipikiranku ""apa harus meninggal dulu ato gimana nih biar percaya?? ""
Ajaib memang org2 indo..😢",3,4,1
Gambar last manas kak vaksin 🤣 https://t.co/5001pO7HV8,3,4,2
"@WidasSatyo Ini setuju banget, ingat jaman ahok jd gubernur? anak2 wajib nunjukin setifikat vaksin kalo mau daftar sekolah. Sepupu yg antivaksin jd vaksin anaknya krn kebijakan ini.",1,1,1
"Kalau memang lebih ""berbasis data"", gak ada tuh ceritanya tiba2 vaksin umum dibuka demi ngejar jangan sampai AZ expire, dan bikin ribet pertanggungjawaban anggaran. https://t.co/I1EC4rTJN7",1,0,1
"*BREAKING NEWS*

Konser Amal korban covid 19, Kolaborasi antara H.Rhoma Irama dan Group band UNGU, COKLAT, GIGI.

 H.RHOMA tidak mau 

Spanduknya Bertuliskan 
*GIGI-RHOMA IRAMA-COKLAT &amp; UNGU* 😂",3,4,2
@duwayyummy Sebelum Corona menyerang,3,4,2
"Generasi Pandemi. Hari pertamanya sekolah langsung virtual. Semoga adeknya nanti, hari pertama udah hologram. #TrustyTahr #5thn3bln https://t.co/gZrAZouy92",2,4,2
Hari ini juga evaluasi paruh tahun lembaga gede semoga gak bentrok ma vaksin...,3,4,2
"@Andiarief__ https://t.co/EIerS4tP98
Jualan, Bukan untuk Kendalikan Pandemi https://t.co/poEKQQlakn

@DuniaBumn Jualan Vaksin Di Atas Penderitaan Rakyat Itu Dzolim! https://t.co/od7k0z4dLG
 Kebijakan @jokowi Keliru  https://t.co/yhmNFOvooD
 https://t.co/VJWGqAfMLO
@dr_tjiptaning https://t.co/HCaLrN3RDR",1,1,1
"@hadisulisdado Iyaa.

Sekarang semua malah makin ribet, utk orang operasional lapangan.

Mau terbang...pcr dan suket vaksin. 
Sampai lokasi ..diminta pcr lagi. Alasannya khawatir ada penularan di perjalanan.

Itu hidung orang apa bukan ya ? 
Trus vaksin itu ngapain ?",3,1,1
"@CNNIndonesia Yuuuk
Pindah Jakarta
Biar dapat Vaksin Gratis",1,4,1
Permisi kpd @/itb mohon boleh kuliah hybrid (dengan syarat vaksin jg boleh). pls sy pengen ke bdg &lt;/3,2,0,2
"@mesimalik1 @AnnisaPohan kl di izinkan sm ALLAH SWT, saya juga menunggu vaksin dari dr.terawan",1,4,1
q sdang vaksin omo 😱😱 https://t.co/jLl3hi7e3R,1,4,2
@joshuagrll 😭😭 stay safe ya brti di dom kamu covid nya ga naik yaa,3,4,2
"@tynunna29 itu tu ""kalau kena si vaksin si virus makin ganas"" gtu",1,4,1
"Arab Saudi Evakuasi Udara Warganya yang Terinfeksi Covid-19 dari Indonesia https://t.co/44EHCaTtXM https://t.co/Inh8ASOec6

#BeritaSonora via @KompasTV",3,3,1
Layanan vaksinasi gotong royong individu atau berbayar dibuka mulai hari ini https://t.co/EMjs9jgZa7,1,3,2
"RAKYAT:
TAKUT COVID❌
TAKUT KELUARGA KELAPARAN ✅",2,1,1
Ready @oximeter @alkes @corona @covid @apotik @klinik 08128080283 jkt asemka https://t.co/n1Fu8yZr6g,3,4,2
"Yg wafat kita doakan. Itu akhlakul karimah. Apalagi kalau misalnya wafat kena covid, maka menurut hadits masuk kategori mati Syahid —lgs masuk surga tanpa pengadilan akherat. Dulu ada hakim kasus Ahok yg wafat jadi korban musibah Lion Air. Kita doakan semuanya. Gak usah digoreng. https://t.co/TV4qwaWL7c",3,4,2
"@CPungkas @madisnur @BEMUI_Official @sandalista1789 Emang dulu presiden ngomongnya ada yg berbayar? Bukan point ""yauda tinggal bayar aja""
Gini lo mas, idup ga cuma keluargamu doang, kalo mas bisa bayar, yauda syukur, tp di sini jelas inkosisten pemerintah. 
Ini baru soal vaksin, nanti2 akan ada inkosisten baru, harus dikawal",1,1,1
@_heavenpostman Prit! Covid nya dapat kartu kuning!,3,4,2
Tanda tanda kena corona gimana ya? Teman udah panas batuk dan skrg uda gak bisa nyium bau2an. kalo mulut rasanya pahit. Ini corona gak?,3,5,2
"Kebijakan yang akan diterapkan pada tanggal 3 – 20 Juli 2021 di wilayah Jawa dan Bali ini dilakukan untuk mencegah semakin meluasnya penyebaran Covid-19.
PPKM Rakyat Sehat https://t.co/tIGItKv0IY",0,3,0
"@yakobus81406404 @meitag1 @henrysubiakto Saya tanya ke kamu, APA SEMUA MASYARAKAT INDONESIA MAU PATUH SAMA ATURAN?APA SEMUA MASYARAKAT INDONESIA PAHAM PROKES?APA SEMUA MASYARAKAT INDONESIA MAU DI VAKSIN?APA MASYARAKAT INDONESIA KOMPAK SADAR AKAN BAHAYA COVID19?BERAPA JUMLAH RAKYAT INDONESIA&amp;BERAPA JUMLAH RAKYAT NEGARA-",1,1,1
"Hari ini datang juga, appointment vaksin dosis pertama. Tadi malam bilang Aa, saya undur lagi aja gitu.. Haha takut, maklum borangan 😭",1,4,2
"hari ini aku jadi panitia vaksinasi, doakan lancar ya teman-teman. kalian yg punya kesempatan buat vaksin manfaatin dgn baik yaa demi kebaikan bersama. stay safe and stay healthy!
maaf hari ini aku gabisa ngehype dulu🙌🏻 https://t.co/qU7llvaOIg",1,2,0
