text,context,intent,sentiment
"@valiantbilly Hehe registrasi kita belum sebagus itu, lagi. Kalo kata emon kita masih primitif tau. Data tuh harus dijemput, kalo ngga ya bye bye. Jemput data di masa pandemi ini bahaya",3.0,1.0,1.0
"Gubernur Khofifah menerangkan, dukungan dari Pabrik Oksigen melalui PT Air Product Indonesia bisa semakin mempercepat kebutuhan oksigen bagi RS maupun pasien akibat pandemi Covid-19",3.0,3.0,0.0
"@tempodotco Kalo sudah ada vaksin berbayar, pasti 70% lebih warga lebih memilih cepet2 vaksin dr pada nunggu giliran vaksin gratis yg entah kapan dipanggilnya. Hmmm... visioner sekali pejabat2 saya.",1.0,1.0,1.0
"Pak, PPKM Darurat jangan diperpanjang Pak.

Lebih mengerikan mana jutaan rakyat kelaparan atau mendengar berita kematian sesering sekarang?

Pilihan. https://t.co/UXbhvjGSuh",0.0,2.0,2.0
Sungguh. Pengen vaksin karena ini. https://t.co/978tgftkEl,1.0,4.0,2.0
"Vaksin Berbayar Akan Dijual Bebas, Kapitalisasi Makin Menggila | Serba-serbi MMC

Pemerintah membuat kebijakan baru yaitu melegalkan program vaksinasi Gotong Royong berbayar bagi individu. Rencananya program ini akan diampu oleh PT Kimia Farma Tbk. Simak di channel youtube MMC. https://t.co/wSvlgKuu8H",1.0,3.0,1.0
"@Djoked2 Kalo orang baik mana mungkin membiarkan mengijinkan, memanjakan TKA cina tiongkok masuk ke indonesia di saat pandemi covid 19, rakyat merasa bingung n kecewa dgn tindakannya, mengeluarkan aturan yg amburadul.",0.0,1.0,1.0
"@nila_mrt Biarin aja sih klo gw.. Toh mereka ga percaya vaksin ga percaya pemerintah.. Biar d rasa in gimana ""enak"" nya kena covid",1.0,3.0,1.0
dom lo ujan g? w muk vaksin malah ujan😏,1.0,3.0,2.0
Refresher ttg fungsi vaksin dalam badan walaupun ade positive covid setelah divaksin https://t.co/4GPJbabqJU,1.0,3.0,0.0
"@Sarip_hidayat07 @shitlicious Lebih ngeri lagi yg udah modal banyak buat proyek baru atau ngebesarin usaha, eh ga bisa gerak gara2 PPKM.",2.0,3.0,1.0
@FOODFESS2 Makan dlu nder.. nnti sama vaksinatornya di tanya ? Siap vaksin? Tadi udh makan kan?,1.0,2.0,0.0
"Personil Polsek Karanglewas patroli kewilayahan cegah GK, dan giat PPKM darurat himbauan untuk patuhi Prokes di perum pemukiman penduduk di wil kec Karanglewas, Selasa malam (13/7)

#patroli
#polripresisi
#banyumassolidmelawancovid
@PKaranglewas https://t.co/KMcPuW1T4p",0.0,3.0,0.0
@infomalang @cityguide911fm antri daftar vaksin di Lanal malang min https://t.co/UvSzzrXywL,1.0,3.0,0.0
"Kabar tidak baik datang dari badan pusat statistik RI.badan pusat statistik RI mencatat adanya kenaikan angka kemiskinan di Indonesia terutama di Jawa dan Bali, akibat dampak dari pendemi Covid-19 yang telah berlangsung sejak Maret tahun lalu tersebut.angka pengangguran naik 75%",3.0,3.0,1.0
PPKM jadi diperpanjang gak ya? 😐,0.0,5.0,2.0
@dimazmaulanaa Ra kenal covid isihan 😂,3.0,4.0,2.0
"PPKM : 

Pagi Pagi Kepikiran Mas

☺️",3.0,4.0,2.0
@Kang_Nurs Kalo cuma perpanjangan PPKM.. Westerling pun tersenyum.,3.0,4.0,2.0
@KKMPutrajaya Semoga ank2 muda yg telah divaksin sudi menjadi sukarelawan di pusat2 vaksin bg membantu mereka..,1.0,0.0,0.0
"@Rkdekslak rs ku gak bangun tenda, tapi ranap non covid digusur2 dijadiin ranap covid 😂😂 nanti kalo yg non covid ud gak bisa digusur kayaknya bakal bangun tenda 🎪",2.0,3.0,2.0
"@AREAJULID masyarakat yang bandel tuh antar ga percaya covid, muak dengan keadaan krna lockdown trus tpi corona g turun2, mencari kerja. Seharusnya kalau pemerintah menerapkan lockdown total, ngasih solusi sperti financial yang terjamin selama lockdown berlangsung, mugkin orang2 bakal taat.",0.0,0.0,1.0
"Rizal Ramli: Sejak Awal Pemerintah Anggap Covid-19 Lelucon, Sewa Buzzer Untuk Sesatkan Rakyat

https://t.co/nJa8XnW6I8",3.0,3.0,1.0
"@febridiansyah @prastow Mencari-cari kesalahan akan cenderung sesat dalam memahaminya. Harus lebih cermat. Bebas biaya #VaksinasiGotongRoyong itu hanya bagi ""Penerima (Penerima-penerima) Vaksin""-nya. Pihak (perorangan/badan hukum) Penyelenggaranya lah yang harus membiayainya!
#PercepatanTargetVaksinasi",1.0,3.0,0.0
Sesibuk apa pun kalian sempatkan dan cari mengerti dimanakapan kalian sanggup lakukan vaksin mari sukseskan program vaksin ini bersama di mulai berasal dari kalian. Satupadu Lawan Corona https://t.co/GCL7VL74fb,1.0,2.0,0.0
"Seluruh masyarakat mendukung PPKM darurat

#Bansos
#IndonesiaMaju https://t.co/gJEZDN6CIa",3.0,3.0,0.0
"Ya kepala daerah, ya ulama, ya pemuka agama lainnya, ya nakes, ya aparat ya warga masyarakat ..., yg meninggal terpapar #COVID19 

Masih-kah tetap berpikir #Covid itu hanya konspirasi?!  Ayooo rubah pikiran-mu... #CovidIsNotOver https://t.co/MkvG136D9z",2.0,2.0,0.0
@cleopatraasd Hallo Indonesia  Pagi ini terjadi antrian vaksin dan timbulkan kerumunan dan kmacetan di depan stasiun kota baru gimana mas Bima Arya walkot Bogor klo kjadian begini kmaren ngeluh butuh oksigen buat rumah sakit nah ini mlah nambah calon calon pasien covid 19 mohon sgera action,1.0,1.0,1.0
@FirzaHusain Provinsi dgn populasi sdikit dgn provinsi lain pergerakan vaksin lebih cepat. Krn blm ada virus baru hoaks maka nya gk terkontaminasi haram2,1.0,3.0,2.0
"Karena banyak yg ngomporin, jadi orang "" awam gk percaya covid 19 .. begitu keluarganya ada yg terpapar eh dia tereak"" nyalahin orang laen.",2.0,1.0,1.0
This is so sad. Semoga Allah sembuhkan mereka semua aamiin. Alhamdulillah mereka dah vaksin jadi antibodi dah mula jalankan tugas. https://t.co/ExJbfCfHYw,2.0,2.0,0.0
"NETFLIX PREMIUM MURAH

SHARING
45/bln
125/3bulan

PRIVATE
175/bln

MINAT DM/WA

jual grammarly spotify disney hotstar apple music viu youtube go wetv vidio hbo iqiyi mola tv prime max amazon video vsco scribd iflix papua sam kim bu risma akmu giselle ppkm 6 minggu florida namjoon https://t.co/68V4CEMGse",3.0,4.0,2.0
"@Andiarief__ Itulah rezim yg ngumbar ancaman, betapi ngejongos dgn asing. Sungguh ironis nasib bangsa ini. Di saat pandemi covid ada yg ambil untung dan cari panggung",2.0,1.0,1.0
"Lah kmren saya beli obat buat covid malah dr pontianak ke jakarta,di jakarta  abis.. like azithro and oseltamivir https://t.co/N9I4SisS36",2.0,3.0,1.0
hari ini gw vaksin dugun” deh...😀😀,3.0,4.0,2.0
"Gara2 PPKM dan pindah rumah, jadi menemukan mereka:

Kecipir - jual sayur (sebagian besar organik) zero waste, alias semua wadah bisa dikembaliin lewat kurir di pengiriman berikutnya. Dah gitu dikirimnya jam 4 subuh!! Me likey 😁",2.0,3.0,0.0
@BossTemlen Itu Grafik Covid atau grafik pertumbuhan ekonomi Indo ya ? 👀,3.0,5.0,1.0
"@HabiebBass Tetep positif dgn kerja aparat kepolisian . 
Mungkin dikasih peringatan biar tidak berulah lagi, klw diulang mending suntik mati sj.
.
Pemerintah sedang fokus mengatasi pandemi dia sibuk ngehoax
.
@DivHumas_Polri 
@Kemenkumham_RI",0.0,2.0,1.0
"Cerita Pedagang Kain di Medan Diimbau Tutup karena PPKM: Kami Mau Makan Apa?

https://t.co/ZW3CzCRUck",0.0,3.0,1.0
"Segeralah hentikan ppkm, Krn SDH jauh dari akal sehat https://t.co/LPPI33uQBC",0.0,1.0,1.0
"@YulieReborn Siapa yg bilang covid tertangani ngaku . Ucapaan tdk sesuai Fakta

#StopMafiaObatAsing
#StopMafiaObatAsing",3.0,1.0,1.0
@detikcom Ko aku senengnya dan bkaln sujud syukur trs ngadain tumpengan klau beliau mati dalam ke adaan covid aamiin,3.0,4.0,2.0
"Bapak/Ibu pejabat pemegang kekuasaan tertinggi, negara kita tdk baik2 saja. Jk PPKM 6 memang akan diberlakukan, berilah solusi utk rakyat kecil yg mencari nafkah hr ini jg utk mkn dihari yg sama.  https://t.co/krncRRV7l8",0.0,1.0,1.0
"Sekarang naik bis harus ada surat vaksin wooww?? Indonesia,
Kirain teh dikasih sarapan pagi 

Keren Negeriku",0.0,1.0,1.0
"Covid, covid, covid, covid, covid, di mana-mana covid. Pusing bgt asli:(",3.0,1.0,1.0
"Semua rata dapet ujiannya masing2. Jadi makin yakin, hidup di dunia gak ada apa-apanya.. At least, pandemi ini sangat menyadarkan mau pilih jalan Illahi atau duniawi. La haula wala quwwata ila billah",2.0,4.0,2.0
"Tak Mampu Bayar Denda 5 Juta Langgar PPKM Darurat, Pemilik Kafe Pilih Dipenjara

https://t.co/plaiHeRg7m",0.0,3.0,1.0
asli mana mentalku makin berantakan gara2 pandemi gini😃 cape bangett😭😭 https://t.co/AqYoIBs6sx,2.0,3.0,1.0
"Selamat pagi Indonesia...PPKM mau di perpanjang..oh my God..piye jal . PPKM solusi apa buat mati..??

#mikir",0.0,1.0,1.0
"andaikan waktu 2 minggu awal disuruh lockdown MASYARAKAATNYA TAAT dan BANSOS GA DI KORUP, pasti kita udh bebas tanpa masker nih thn ini 🙂 https://t.co/fez8MQaatC",0.0,1.0,1.0
"temen bilang gini ""kalo selesai pandemi ini ada keluarga yang masi utuh, itu beruntung banget si""

yaAllah bener juga :(",2.0,1.0,1.0
"Kapolsek Srandakan Kompol Kuswanto Pimpin Giat Patroli PPKM Darurat Rayon 2 Gabungan Polsek, Selasa (13/7/2021) jam 21.00 wib https://t.co/0lcrDPMDIu",3.0,3.0,2.0
"Hoo jadi sedang ada anak pejabat yg sedang honeymoon ke Jepang di tengah pandemi dengan case 40rb lebih seperti ini. Tone deaf dan ga ada empatinya pula

Mirisnya, bapaknya adalah pejabat penting yg mengurus Cov di pemerintah Ekuador sana

Inget ya, Ekuador~",2.0,1.0,1.0
"@bertanyarl quality time, nyusahin bgt lg pandemi wkwkwk",2.0,1.0,1.0
"Kapolsek srumbung memberikan himbauan Selama PPKM berlaku, dilakukan pembatasan kegiatan di berbagai sektor, mulai dari perkantoran, pendidikan, restoran, pusat perbelanjaan, wisata, transportasi, seni budaya, hingga sosial kemasyarakatan.

Dukung Patuhi Bersama https://t.co/jjLULt8eWY",3.0,3.0,2.0
"@bertanyarl Di gue efeknya cuma pegel sama ngantuk si ga demam, sebelum vaksin jangan begadang sama makan dulu",1.0,3.0,0.0
"@nunakooko9397 @BTS_twt Bangtan selama ini jadwalny penuh banget dan pastinya sibuk, semoga kita semua bisa diberi kesehatan sampai bisa ketemu secara langsung dan sampai pandemi ini berakhir. Aku harap bangtan dan army selalu sehat &amp; bahagia trus ya❤

Keep streaming bestie-!💜
https://t.co/NRmazajuQs https://t.co/ZsAIE02z3h",3.0,4.0,2.0
"Berikut adalah daftar 12 obat yang sudah mendapatkan izin pengunaan darurat BPOM untuk penanganan Covid-19 

Remdesivir jenis serbuk injeksi : remidia,cipremi, desrem, jubi-R,covifor, Remdac.

Favipiravir salut selaput: Avigan,favipravir,favikal,avifavir,covigon https://t.co/3wilIpO7K5",3.0,3.0,0.0
"Setelah puluhan ribu TKA China, disusul Virus ""impor"" dari china, kemudian vaksin china masuk, menyusul oksigen china dan ditutup dengan obat china. End to End (E2E) Project.
Dibeking sama Luhut dan moeldoko.
#StopMafiaObatAsing  
#StopMafiaObatAsing  
---
https://t.co/tq46sFKlnR",0.0,1.0,1.0
Munculnya pilihan vaksin COVID-19 berbayar menuai kontroversi di kalangan masyarakat. PT Kimia Farma TBK pun kemudian menunda pelaksanaan vaksinasi berbayar.,1.0,3.0,2.0
"Kalo memang angka positif kasus covid si indo jadi nomor 1 seAsia, kira2 masih ada gak sih yg gak percaya sama covid dan masih menyalahkan nakes karena mengcovidkan?? 😔😔",2.0,5.0,1.0
"Tangkap dan telisik apakah yg ingin agar covid 19 TDK bs hilang atau apa modus dr Nakes ini dan penjarakan sesuai kesalahannya negara hrs tegas jng sll damai dg materai 
Katakan salah bila salah dg konsekwensinya hukum Krn kita negara hukum . https://t.co/RndjMObFxt",3.0,0.0,1.0
yey aku mau vaksin,1.0,3.0,0.0
@riensayangku Ga ush kasian sih sbnr nya. Kan ga percaya vaksin? Kok bisa percaya RS...? Klo org ga percaya sm vaksin ya ga usah ke RS ga ush nyari fasilitas nya.. Malah nyusahin nakes doank,2.0,1.0,1.0
"Twitter sebelum, awal2 pandemi, bahkan sampe akhir 2020 kayaknya ga begitu yg banyak senggol bacok. Sekarang banyak yg ngegas... berarti tekanan hidup dan mental orang2 udh semakin tersiksa(?)
Stay safe and sane.

Gue akan melanjutkan scroll Twitter receh2",2.0,3.0,1.0
Mau bagi bagi tips aja kalau lu kena covid mending stop maen sosmed dulu deh banyakin nonton yang bisa buat lu terhibur asli bikin imun cepet naik jangan lupa olahraga sama jemur badan deh,2.0,2.0,0.0
"pagie moots, janlup vaksin😀",1.0,2.0,0.0
"GIAT POS SEKAT PPKM DARURAT DI PELABUHAN CELUKAN BAWANG

https://t.co/0lakkKkW1X https://t.co/MDmpylXmII",3.0,3.0,0.0
"Otsus Jilid 1 telah dilakukan dengan lancar dan masyarakat Papua telah merasakan perkembangannya selama Otsus tersebut berlangsung. 
PPKM Rakyat Sehat https://t.co/uyCzF5TNjU",3.0,4.0,2.0
"@OposisiCerdas Emang udah sepantasnya istirahat...biar yg muda,yg ahli nya,yg urus persoalan ini...bkn pada tempatnya,arogan,gagah2 mengatasi mslh pandemi ini...legowo lah...
https://t.co/fbHxzvhcas",3.0,0.0,2.0
@maspian_ Nyokap dah vaksin?,1.0,5.0,2.0
"Selasa, 13 Juli 2021 pukul 21.30 Wib, petugas gabungan Pos Penyekatan PPKM Darurat Piyungan Polres Bantul dipimpin Panit Lantas Piyungan Ipda Sudaryanto melaksanakan penyekatan/pemeriksaan dokumen perjalanan kendaraan luar daerah yang akan memasuki wilayah Kabupaten Bantul. https://t.co/vkXnD8eWkQ",0.0,3.0,0.0
"Itu yg masih jadi pikiran gue sampai skrg, bedanya yg gratis sama yg bayar. Beda fungsi? Kalo sama ya ngapain bayar? Ribet banget. Adain aja serentak kayak pemilu, jadi warga kecil gak harus khawatir soal vaksin. https://t.co/WZt1fkuhE2",1.0,5.0,2.0
"Pemerintah Jamin Tak Akan Biarkan Warga Kelaparan di Tengah PPKM Darurat.

Bullshit! Hanya retorika.",2.0,1.0,1.0
"Kemarin malam, ngerasain ayam KFC paling nggak enak yg pernah gue makan seumur hidup. Saking ga enaknya, baru makan segigit, kerongkongan terasa nutup. Gak bisa nelen.

Nggak ada yg salah dengan ayamnya. You're doing good, KFC. Aku yg salah. Makan di tengah suramnya PPKM Jakarta.",2.0,1.0,1.0
"Apalagi yang bilang „ppkm dua minggu curvanya malah naik curam gini“, HEHH???!!!!

Even jerman dengan protokol sing jelas, warga warga e sing lebih nurut, iku ae sampe 6 bulan baru bisa turun. Lockdown dari november tahun lalu, baru mei tahun ini bisa dilonggarin https://t.co/aab47Ncfds",2.0,0.0,1.0
Ppkm diperpanjang kalo sampe gaada dana bantuan buat menengah kebawah awas aje,0.0,1.0,1.0
masih pandemi gak yaaa di US,3.0,5.0,2.0
"Masih Mendiksi Tentang Lara.
Kata tiktok, aku lupa bebebara baris.
Tapi selajuta,* justru kamu yang berubah apatis.

#KataKataCinta #puisipendek #sajak #VideoViral #JokowiStepDown #dokterlouis #quotes #TikTokviral #COVID19 #Vaksin",3.0,4.0,2.0
"Seperti kelakuan sebagian orang di tengah pandemi #Covid19 saat ini.

Mereka mengata-ngatai #Covid19 dg pelbagai celaan yg tak pantas diucapkan.

Alih2 berdoa kpd Rabbuna Jalla Dzikruhu agar wabah ini segera diangkat dr muka bumi ini.

Allaahul musta'an. https://t.co/vnvLRtLpDL",3.0,0.0,2.0
gabisa bayangin gmn stressnya kalo misal pas corona bertahun2 begini gada laptop/hp/dan apps yg ada di dalamnya.,3.0,0.0,1.0
"Jenazah Pasien COVID-19 Bisa Bergerak, Cek Faktanya https://t.co/kYFtrWOVHJ #cekfakta",3.0,4.0,2.0
"@NyiPenengah Sedih banget, toa masjid beritanya orang meninggal terus, semogalah pandemi ini segera usai ya kak aminnn",3.0,3.0,1.0
ppkm april 2021 jakarta,3.0,4.0,2.0
gini banget vaksin dibali badan gua ampe jatoh keinjek2 elahh😭 https://t.co/sqtZFGAHPY,1.0,3.0,1.0
"Ini yang dilakukan Astra Honda Motor saat PPKM Darurat.

#kabarotocom #AHM #PPKMDarurat https://t.co/56yWGM0ouK",3.0,4.0,2.0
"NETFLIX PREMIUM MURAH

SHARING
45k/bln
125/3bulan

PRIVATE
175/bln

APP LAIN CEK PIN

jual grammarly spotify disney hotstar apple music viu youtube go wetv vidio hbo iqiyi mola tv prime max amazon video vsco scribd iflix papua sam kim bu risma akmu giselle ppkm 6 minggu florida ^",3.0,4.0,2.0
/jbrfess/ ada yg udh vaksin ke 2 di rs subandi ga?,1.0,5.0,2.0
"@NikeNuruLaras @Ahmad_Husain @ditamoechtar_ Sampai skrg jg byk yg nentang.
Tp yg mau vaksin jauh lebih byk. Sampai antri berdesak2an.
Skrg dijual. Gila kan?",1.0,1.0,1.0
PPKM diperpanjang 6 minggu?😳,0.0,5.0,2.0
semoga terhindar dari keapesan pandemi ini. aamiin.,3.0,4.0,2.0
"Temen2 yg ambruk, abis vaksin keluar ngopi2 nongkrong bahkan ke XXI. Sungguh kurang edukasi ttg vaksin ke masyarakat https://t.co/siSrCrbXtT",1.0,1.0,1.0
"@HambaAllah_2204 @darakasiwi Heboh Putera Mbah Maimoen Sebut Indonesia Mau Dibantai China Lewat Vaksin!
https://t.co/qfSWj1kzsE 

Ada baiknya diwaspadai.. 🤦🏻‍♂️",3.0,4.0,2.0
"@NovenNancy 🤣🤣🤣
Sama dong. Sejak PPKM banyak diem di rumah.
Blanja pesen via WA ke tukang sayur keliling.
Makan sering goput jg 😅

Disini yg isoman pada berjemur di jalanan. Horor... 😫😫",2.0,0.0,1.0
"@JDid Jawab : kasur !

PPKM mandiri janganlah membuat diri frustasi, ini semua demi Indonesia lebih baik lagi. Ayo sambil ikutan giveaway #JDBagiBagi 
@junaidi_afif 
@PatrisSaragih 
@Decita02",3.0,4.0,2.0
"Bener kata Arya lama² org meninggal bukan karna covid tapi karna stres.

Mental kita saat ini sedang dipermainkan.",2.0,0.0,1.0
"@rzqqqqqi @fahririnaldi__ rudi lagi pura2 covid
@RidhoNurdien",3.0,4.0,2.0
"Sentuhan Dhuha pg ni..

Ustaz ckp nk lawan covid pakai duit.

Doa , Usaha, Ikhtiar , Tawakal

Aku ckup tak suka bila org ckp, ""kalau nk mati tu mati juga""

Dia lupa, sebelum tawakal kena ikhtiar dulu.",3.0,4.0,2.0
Nggak lucu kan kalo semuanya yg direncanain gagal karna perkara nggak dapet vaksin buat salah satu syarat penerbangan 😭,1.0,3.0,1.0
"Covid, tapi bersyukur kantor care banget dengan karyawan. Di rujuk ke rumah sakit , trus sewa apartement untuk karyawan. https://t.co/Z2Btfk2XVG",3.0,3.0,0.0
@Iyan_KH Ini gejalanya : https://t.co/HdB9BiTeLf,3.0,3.0,0.0
@francmohede Jujur saja dimasa pandemi ini diluar pulau jawa lebih nyaman untuk tinggal daripada p jawa,3.0,0.0,2.0
"Dukungan APBN untuk PPKM darurat

#Bansos
#IndonesiaMaju https://t.co/uxhJJ5Dy7D",0.0,3.0,0.0
Fungsinya ppkm salah satunya ini. Otw indochina https://t.co/GUWmP9CCey,0.0,1.0,1.0
"Update harian perkembangan Covid-19 13 Juli 2021 di Nusa Tenggara Barat. Tetap terapkan 5M dalam kegiatan bermasyarakat, memakai masker, mencuci tangan, menjaga jarak, menghindari kerumunan, dan mengurangi mobilitas. #siapuntukselamat #salamtangguh #updatecovid19ntb https://t.co/Kwou7gl7Vk",3.0,3.0,2.0
"@FaheemYounus Bisa kah anda membalas pertanyaan saya ini, apakah ibu hamil dan anak dibawah 3 tahun perlu vaksin?",1.0,5.0,2.0
"PPKM nambah lagi nih roman nye 

Makin makin dehhh",0.0,1.0,1.0
"@Ternoda_ @azisbakhtiar Bukane vaksin pertama pku stop yo, cuma melayani vaksin kedua, opo kui antrian vaksin kedua",1.0,4.0,2.0
jujur ini kalau ppkm diperpanjang 6 minggu gua bisa stress,0.0,1.0,1.0
"Usai Ngobrol dengan Jin, Ustadz Akhir Zaman Ini Sebut Corona Buatan Illuminati, Ustadz Ahong: Banyak Hadis Akhir Zaman Disalahpahami https://t.co/HRn4dVzMYU https://t.co/QmIPIwGYA8",3.0,4.0,2.0
"@Bengkeltanah2 @RAISYAELBIX1s Ustd somad ini sgt tdk konsisten,tadinya corona tentara allah,
Rayakan ultah murtad
Eh rayakan jg",3.0,4.0,2.0
"Polsek Lirik Serahkan Bantuan Sembako Kepada Masyarakat Terdampak Covid-19.

#AyoLawanCovid-19
#TetapPatuhiProtokolKesehatan
#Patuhi5m https://t.co/F2PTQcmzIn",3.0,4.0,2.0
"Plis let me go back to medannnn

Gue dah gak sanggup ini klu PPKM 6 Minggu mesti wfh mesti ngurus idul sebagai anak kosan yang selalu sendirian,,,,",3.0,1.0,1.0
"Cerita Tim Pemakaman Covid Kabupaten Semarang: Berpakaian Hazmat Berjam-jam, Banjir Keringat https://t.co/KvR4SvJ9AC",3.0,3.0,1.0
Sebaik pergi cucuk vaksin me and angah dapat slot and tarikh sama 😂 https://t.co/aKoziZjmlJ,1.0,4.0,2.0
"Rujuna PPKM par cegah penyebaran covid, jadi ayoo katong dukung upaya pemerintah par katong kebaikan bersama. https://t.co/xLSE4wUBEh",3.0,4.0,2.0
"Tidak ke Masjid Karena Takut Covid?
 https://t.co/rrWxw8JSpV",3.0,5.0,2.0
"PPKM hanya menutup akses jalan laut, udara,darat..
Percayalah Allah akan tetap buka akses Rezeki kita dari segala arah..
Aamiin

#kimolaja https://t.co/Ojj9vesrAD",3.0,0.0,0.0
@pemkotbekasi Bisa untuk vaksin kedua?,1.0,5.0,2.0
"Pelakunya lebih berbahaya dari binatang paling buas sekalipun. Hukum mati! Semoga kekayaannya tak membuat hukum menjadi tumpul!
https://t.co/b8fiDdmphb",3.0,0.0,1.0
Kalau ppkm lanjut terus masih ga boleh kerja gimana bayar-bayar nya 😭😭😭😭,2.0,0.0,1.0
"untuk melindungi seluruh lapisan masyarakat, berangkat dari Alinea IV Pembukaan UUD 1945 jo UU No.6/2018, maka sebaiknya karantina wilayah atau lockdownlah yg diterapkan - bukan PPKM.",0.0,2.0,0.0
Hari ini vaksin kedua sama buat sim sekalian 😪,1.0,3.0,2.0
"Haji 2021 Batal, 500.000 Vaksin Sinopharm Hibah dari UEA untuk Difabel

 #Sindonews #BukanBeritaBiasa .https://t.co/xh95pPK2EJ",3.0,3.0,2.0
hari ini gue vaksin.. agk takut,1.0,3.0,2.0
"PPKM udah mau 2 Minggu aja pemerintah gak ada bantuan apa2.
Malah nyuruh rakyat bantu rakyat.
Apalagi 6 Minggu 😅 https://t.co/wGMvOcwG23",0.0,1.0,1.0
"Udh gagal penanganan covid obat di perjual belikan sama Rakyat 

#StopMafiaObatAsing
#StopMafiaObatAsing",0.0,1.0,1.0
"Perwakilan WHO di Indonesia, Navaratnasamy Paranietharan, yang turut memberikan pernyataan secara virtual mengucapkan selamat bagi Indonesia atas kedatangan vaksin ini. https://t.co/LLYtfleKqT",1.0,3.0,0.0
Akhirnya lockdown.... https://t.co/BFSeZ97eu8,3.0,4.0,2.0
"Aku gtau bgt kalo ppkm trnyta buat sengsara bgt, ibu aku sampe keliling nyari pinjeman duit cuma untuk beli beras krna drmh bnr² kosong g ada beras sama sekali:))",2.0,3.0,1.0
Buat para pengamat covid yang mengatakan ini tidak terkendali. Data sudah disiapkan oleh beliau. Anda Berani? https://t.co/2UFUy3AMLN,3.0,4.0,2.0
"Dukungan APBN untuk PPKM darurat

#Bansos
#IndonesiaMaju https://t.co/BhDSFW7PgT",3.0,3.0,2.0
"Saling Jaga, Saling Suport dan Pandemi ini Akan Bisa Berlalu dg Cepat. 🙏🏻

#ardisantoso #dokteranak #obras #surakarta #solo #dirumahsaja https://t.co/mLJjpauyfT",3.0,2.0,2.0
"Menlu Retno Marsudi menegaskan bahwa pemerintah Indonesia akan terus bekerja untuk mengamankan kebutuhan vaksin bagi seluruh rakyat sebagai bagian dari upaya penanganan pandemi Covid-19 di Tanah Air. Bagi pemerintah, kesehatan dan keselamatan rakyat adalah prioritas pertama. https://t.co/aHRVFFZO77",3.0,3.0,0.0
"@PRFMnews Bagaimana ini pemerintah? Bisa jamin kebutuhan warganya gak? Seperti saya contohnya, sudah mah dari bulan Maret 2021 belum dibayar gaji sama perusahaan, ditambah gak bisa kemana-mana karena PPKM. Bisa dipenuhi gk kebutuhan dasar saya sebagai manusia dan kepala keluarga?",0.0,5.0,1.0
PPKM diperpanjang - insentif dicicil 😄 #pemerintah,0.0,1.0,1.0
"Teman-teman yang saat ini lagi terkena covid dan isoman semangat ya, yakin percaya kita pasti bisa lewatin pandemic ini sama-sama 🙏🏼",2.0,2.0,0.0
"#InfoSonora

Berikut Mekanisme Pelaksanaan Pelayanan Penerbitan SIM di Satpas Polda Metro Jaya dalam Masa Pemberlakuan PPKM Darurat. 

Via @TMCPoldaMetro https://t.co/5SUZCwxLTl",3.0,4.0,2.0
aku suka ppkm tanpa pp,3.0,4.0,2.0
https://t.co/NvWN8UUYlB covid mampu menggantikan posisi Tuhan? https://t.co/6aam79yb7W,3.0,4.0,2.0
"Dalam beberapa hari ke depan Indonesia juga akan menerima vaksin _dose sharing_ melalui jalur multilateral Covax yaitu Moderna dari Amerika Serikat yg merupakan pengiriman kedua,serta akan menerima pengiriman kedua vaksin _dose sharing_ melalui jalur bilateral dari Jepang dan UEA https://t.co/fuFwZqrNxE",1.0,3.0,0.0
@ikipediaa di rumah aja si kan ppkm,3.0,2.0,2.0
"@tempodotco 𝐁𝐈𝐑𝐎 𝐇𝐔𝐊𝐔𝐌 𝐊𝐄𝐌𝐄𝐍𝐊𝐄𝐒 : ""Biaya VGR Karyawan/Individu 𝑮𝑹𝑨𝑻𝑰𝑺 / di tanggung Badan Usaha Penyelenggara (seperti CSR)."" - Opini: Bagus Lanjutkan bentuk CSR, biar gak ada yang bermain Bisnis Vaksin kepada Individu Langsung Dimasa Pandemi. @KemenkesRI @KemenBUMN https://t.co/xxKGQrcn4m",1.0,2.0,0.0
"agak sedih kalau PPKM ditambah 6 minggu, karena posisi suami di sidoarjo dan lagi positif C19. Mau kirim obat-obatan dan makanan saja sulit, belum kalau misal tiba-tiba urgent di mana harus cari tabung oksigen dan rawat inap. Tiap hari cuma bisa overthinking.😟",0.0,3.0,1.0
@SaveMoslem1 Yg membuat acara vaksin ini minimal harus di prosesss...ini apa bukan kerumunan namanya? Apapun alasan mu...!,1.0,1.0,1.0
"@Pai_C1 Bukankah ppkm darurat masih berlaku? 
Banyak yg melangar prokes.. 
🤔 @DivHumas_Polri @ridwankamil  @LuhutBinsarFans",0.0,5.0,1.0
"Secara keseluruhan, pemerintah telah mengamankan dan menerima 137.611.540 dosis vaksin baik dalam bentuk bahan baku maupun berupa vaksin jadi, dari berbagai merk. https://t.co/LdU3P41ddk",1.0,3.0,0.0
"Jangan percaya klo Covid itu ad 
Inj cuma sandiwara. . . .TV https://t.co/Y1rqLVAg9j",3.0,4.0,1.0
@AREAJULID Coba aja dari awal lockdown beberapa minggu dan perbatasan ditutup ga bakal sebanyak ini sih pengeluaran pemerintah 😃,0.0,0.0,1.0
"ya allah kangen sekolah, beneran ini mah aku mau sekolah.. plis covid udahan dong.",3.0,0.0,2.0
