text,context,intent,sentiment
"@O4HARULIGHT les nya online sampe ppkm nya selesaii, klo ppkm nya udh baru offline",0,2,2
Demi apapun emang sih gw kagak demam abis vaksin tapi badan gw rasanya pegel semua apa ya pegelnya beda yang pegell banget sampe kagak bisa tidur kalo kagak minum ibuprofen.,2,1,2
Akhirnya bisa lega buka sosmed lagi yang rata2 semua postingan tentang Covid.,2,0,2
"Mobilitas Warga Jateng Menurun, Ganjar Minta Kades Sosialisasi PPKM Darurat - https://t.co/lExgiOkET3 https://t.co/TpeoEktGYF",0,3,2
"COVID-19: Kadar kebolehjangkitan 1.15 setakat semalam, Putrajaya tertinggi – KP Kesihatan https://t.co/w9kYThRqJ0 https://t.co/kFa9BKTmie",0,3,2
/kle kemarin siapa ya yang jual jasa print sertif vaksin? aku lupa save,1,5,2
"@Mizstync Silakan kunjungi https://t.co/029A2UyOhT untuk informasi terkait dokumen yang dibutuhkan untuk terbang, terima kasih.",3,4,2
"masa depan juga di pertanyakan haha, puas ga covid lu udh ngancurin mimpi gua?? https://t.co/RMbfHz5ADQ",2,1,2
@GibraNiaLuv__ Harusnya mereka melihat dengan realitas yang ada sekarang kang.. 60 ribuan kematian akibat covid bukan hanya sekedar angka..,2,1,2
"@ismailhasan13 @jakapujakesuma1 @dr_koko28 3 hal ini bisa menjelaskan dan tentunya peneliti luar biasa termasuk ada peran peneliti Indonesia jg spt Satria Arief Prabowo dan Indra Rudiansyah, yg ikut berpacu dengan waktu.

https://t.co/T8KrKYEFFe",2,0,2
"Pemerintah sudah merevisi sejumlah aturan pembatasan PPKM Darurat yang dituangkan dalam Instruksi Menteri Dalam Negeri (Inmendagri).
#DisiplinSuksesPPKM
Lebih Baik Dirumah https://t.co/XXQBD3iw56",0,3,2
"VAKSINASI COVID DI MALAYSIA

'Yang sahih di Berita RTM'

#RTM #RTM75 #TerusUnggul #BeritaRTM #COVID19Malaysia #PKP #LindungDiriLindungSemua #PEMULIH https://t.co/51TUNqnuJi",1,4,2
"@KompasTV Psbb, ppkm apalagi lockdown ga akan cocok diterapkan di Indonesia...  melihat karakteristik masyarakatnya dan wilayah nya yg luas..",0,2,2
"@ZolkofliAli @mar_izani910 @bundanadia12221 @hildaumairah @heavenchoc @TokJoeMY @drmuizmurad @leexmas4 @PuteriSrimaya @NasiMarhaen Selamat pagi abg zol..kkcik dpt vaksin sdblh ptg nnti pkl 5.30.
Terimakasih atas doanya.
Harap abg pn berilah rahmat dri Allah sepnjg hari ini..
Pdpr dh nk mula..jumpa lgi .insyallah.😘🤲",1,0,0
"Plisss badan jangan drop, besok mau vaksin. Kuat yuk kuat!",1,1,0
"Gubernur Papua Diduga Korupsi Dana Otsus, Netizen Super Geram: Koruptor Harus Ditindak Tegas, Tangkap Lukas Enembe! https://t.co/mBwXJlkrDi
PPKM Lindungi Keluarga",2,3,2
@bertanyarl gak papa si kalo emng kasus masi banyak masa ppkm diberhentiin,2,2,2
"Oligarki
Isinya selalu ""pesanan""???

https://t.co/8TsPaYPtr5",3,4,2
"Kabar begini tiap hr kita dgr 

Inipun yg ksh kabr tmn gw positif covid dan  masih isolasi di rusun Nagrak ,
Kita ini cuma menunggu 

suatu saat giliran kita .. https://t.co/5K1E18xjum",2,0,2
"@sekawla Bilangnya sih karena covid, tapi netflix emang suka main cancelled kan",3,4,2
@heiiamnana @arman_dhani Tunjukin saja tweet dr orang2 yg sudah vaksin ke 2 sudah jutaan lho dan mala lebih baik,1,2,2
"@blueseacob @Sjaechu @Jerry1704 @CNNIndonesia klo beritanya ga tw. oknum tsb udah di hukum blm? klo udah ya syukurlah klo gt mereka harus bertanggungjawab. iya tw klo virus covid yang bermutasi. andai ga ada ""oknum"" tsb pasti ga akan trjadi smpe parah begini",2,0,2
@Queen__Lagi Bukan gk percaya covid Sayy...,3,4,2
@detikcom Mustinya minta sampaikan argumen siapa tau covid selesai,3,2,2
"@aldechan Thanks de, istri gw baru melahirkan 2 minggu yg lalu dan di tengah gelombang covid yg meningkat itu stress bgt, udah kontraksi2 sakit bgt pas dibawa ke RS eh ga bisa langsung ditangani harus swab dulu, nunggu swab &amp; hasilnya di tengah kontraksi tuh penderitaan bgt.",2,1,2
"Hargailah JIWA MANUSIA jangan cuma pandai Beretorika Politik disaat jiwa manusia terancam saat ini. 
Kunci keberhasilan Penanganan PANDEMI adalah Bagaimana cara anda MENGHARGAI JIWA MANUSIA. https://t.co/kaGtEy5BmK",2,0,0
"@PLindungi kemarin saya sudah vaksin, tapi kok nomor dan id ktp saya tidak terdaftar ya?",1,5,2
"Barisan Kuning Anti Korupsi Minta KPK Periksa Gubernur Papua. https://t.co/7P2WM1jikS
PPKM Lindungi Keluarga",3,3,2
Reny A Lamadjido Minta Dinkes Palu Update Data Covid-19 Setiap Hari - Tribun Palu https://t.co/b5NaiiqeEu,0,3,2
Dosen dan Pegawai FEB Untad WFH Selama PPKM di Sulteng - Tribun Palu https://t.co/QrLtAMKAM1,0,3,2
"451 Pasien Covid-19 Meninggal Dunia Saat Jalani Isolasi Mandiri, Terbanyak di Jawa Barat https://t.co/NBO8AtF5QY https://t.co/BuE2ANTrDF",2,3,2
"Gubernur Jawa Timur Khofifah Indar Parawansa didampingi dr Joni Wahyuhadi, saat meninjau lebih dekat kondisi kontainer yang disiapkan menampung pasien Covid-19",0,3,2
Makassar Tampil Beda saat Pasien Corona Isoman di Kapal Sambil Wisata - detikNews https://t.co/6BP1Sz2YQW,0,3,2
"Update Vaksinasi Covid-19 di Sulteng: Palu Jadi Daerah dengan Capaian Tertinggi, Dosis I 30, 4 % - Tribun Palu https://t.co/0E6I0JrtbF",0,3,2
"@heiiamnana @arman_dhani Vaksin kedua bahaya hoax, saya sudah vaksin 2x pada bulan maret (sinovax) hanya ada effect ngantuk 5 jam setelah vaksin, kuncinya jaga imun kita, selebihnya tawakal kepada Tuhan",1,0,2
"@sarayu_itsme @ilovekodzuken @tubirfess menikmati secangkir kopi gak harus dengan cara dapetin gratisan. beli sendiri aja juga bisa kak.
lagian dengan cara seperti ini malah membuat masyarakat termotivasi untuk tidak vaksin.

siapapun yang males vaksin cuma karena teriming2i gratisan suatu produk, they're dumb af.",1,0,1
@idnkeras @BBCIndonesia Mana ni org org yg blg pasien covid meninggalnya cuma di rs,2,1,2
@Dennysiregar7 @aniesbaswedan Den ...kalo ga ada pandemi ....dan kontra dari sono ...udah jadi kaleee balapannya..... ga berbobot dah beritanya,2,1,2
"@wrdanira Bisabisanya.. demi mencegah penularan dan hasutan makanya dipenjara. Hade Tolong coba temennya suruh jelasin kenapa om, kakek, sama pakde aku meninggal dan dibilang covid? Seharusnya kalau memang ga percaya covid alasannya apa? Kenapa harus di pakai in peti?",2,5,2
"sedikit cerita mengenai terkendalinya ini pandemi menurut king bradley, kemaren pas ada gelaja ga bisa nyium bau, ke medical facility(MF), yang ke 1 dibilang ga ada, klo mau ke hospital gede aja, coba deh ke MF 2, jawabannya ga ada orangnya yg swab, terus diarahin ke clinic klo..",2,1,2
"Pemerintah Kantongi Data 10 Korupsi Terbesar di Papua, Segera Ditindak! Pemerintah Kantongi Data 10 Korupsi Terbesar di Papua, Segera Ditindak!
PPATK Sebut Marak Dugaan Korupsi APBD dan Dana Otsus Papua. https://t.co/1XIcaREuxB
PPKM Lindungi Keluarga",3,3,2
Sahabat kreatif kasih tau wulan tempat yang pengen banget kamu datangin tapi ga bisa karena masih pandemi.  Kasih tau juga kenapa pengen kesana. Boleh request lagu #Pro2Activity,3,4,2
"@ganjarpranowo Om ini nih saya mau tanya
Kenapa ya penerangan jalan kalau malam dimatiin untuk daerah bangsri jepara
Apa ada hubungannya dengan pandemi ini ???
Masalahnya menambah korban kecelakaan om",3,4,2
"@ivanlanin Maaf, Pak. Saya masih kurang paham. 
Salahkah penggunaan kata telah seperti “10 perusahaan telah mulai program vaksin”?

Kata telah seharusnya diganti dengan sudah?",1,5,2
Ayolah kawan saya tau covid ada tapi tidak seperti ini cara melawannya,2,0,2
"@IbuNe_neng Tunggu vaksin kedua bu,kalo gk ada efek,pembesaran kecewa bnget ini 🤭",1,1,2
"@ChusnulCh__ Ahli kosmetologi koq bicara virus. Kapan dia meneliti virus covid 19 ? Waktu dia ambil s1, covid 19 belum ada.",2,0,2
"Waduhhhh .. kerap bila daftar dulu itu hasilnya full booked. Yowislah belum rejeki. Ini juga bukti bahwa vaksin masih terbatas. Antara stock dan demand njomplang. Mangkanya kemarin info vaksin #berbayar menuai kritik dan protes. Nuwus Sam, sehat sehat nggih 🙏 https://t.co/2JvVPuT4Ln",1,0,0
"@P3nj3l4j4h_id @B3L4H4N_JIWA @M1_nusaputra @CCICPolri @DivHumas_Polri Gak percaya covid, tp kemana mana maskeran",3,4,2
aneh rasanya vaksin laper terus tiap 2 jam w makan,1,4,2
"Ini keluarga urang apa-apa tentang COVID di share ke grup WA, tanpa ""fact check"" dulu. Jadinya ini ada ratusan informasi yang saling bersebrangan satu sama lain, mana yang fakta dan mana yang 'hoax', jadinya blur.",2,1,2
"@secretciaaa @5ecretNumber Karena corona sihh bingung mau ngapain, liat story mas"" tetangga tentang mb dits lama"" jadi kepo dan sampe bener bener sayang sama mereka 🤣🤣 agak telat sihh sebenernya sn debut 19 mei aku ngestan awal bulan juni nya 😭😭",2,1,2
Masih nungguin Vaksin buatan pertamina,1,4,2
"Day-1 fix terkena covid:
Gejalanya sama kek di tipi. Tapi indra perasa belom ilang. Apa karena aku orang yg terlalu peka?",2,5,2
"@lidya_usha Silakan kunjungi https://t.co/029A2UyOhT untuk informasi terkait dokumen yang dibutuhkan untuk terbang, terima kasih.",3,4,2
kau tanak vaksin tu kau pasal la kau duduk rumah kau jangan keluar menyusahkan orang lain eh bangsat,2,1,1
"Semangat ngasih pengertian ya man teman.. 
Org rumah sih udh percaya sama cword apalagi slth suami aku kena, mamah jg nyuruh vaksin klo aku udh fit tapi emg prokes kalo lg di luar msh agak longgar :"") https://t.co/CVhvy2vQ0Q",2,0,0
"Boleh sih ga percaya adanya Covid, boleh. Tapi yaudah elu aja, keep aja buat diri sendiri. Gausah diumbar2 atau mempengaruhi orng lain, gitu lho. 
. 
.
Toh orang2 yg ngikutin prokes, menjaga jarak, pake masker atau hidup bersih, kan ga ngerugiin KAU bos.",0,1,2
"Semalem cerita k mas Kelik, kl kakak kandung sy (mbk Farida Ratna) sdh meninggal krn covid...
Hari ini gantian dikhabari kakak mas Kelik yg berjuang melawan covid  meninggal... 😢
#StaySafe nawak https://t.co/NKRDYEnKjt",2,1,2
"Ayo haji haji oligarki tambang sawit kalimantan urunan sumbangan tabung oksigen dan vaksin. ("",)",2,1,2
"@EksMarbot @alfa_haikal @wdenisk @raykairi @berlianidris Contoh lainnya gini deh. Covid bener bisa disembuhkan dengan imun yang kuat, pake madu sekalian lebahnya, langsung vitamin C 1Kg / menit bebass. 

Tapi tau ngga ada orang yang kalau imunnya dikuatin,malah makin menderita ? Namanya autoimun. Logis nggatuh imun malah merusak tubuh?",2,5,2
"""Vaksinnya sudah kadung dipesan. Pak Budi Gunadi pasti tahu itu,"" kata Faisal Basri.
""Itulah yang disebut oleh para direksi BUMN farmasi sebagai peluang bisnis. https://t.co/tPVvUiSfyX",1,3,2
Dimana mana PPKM,3,4,2
Sing ra gelem vaksin iku melu sapa sih? https://t.co/V8Xcoc9Llr,1,5,2
"SECARA VIRTUAL WADAN KORMAR IKUTI RAPAT PPKM DAN PENANGGULANGAN COVID-19
https://t.co/df7If63WR1 https://t.co/LQWKuOarGh",0,3,2
"@Dongolah_2114 @Sjaechu @Jerry1704 @CNNIndonesia Nutup penerbangan ga se simple pemikiranmu. Virus akan bermutasi terus. selama covid ada dia akan bermutasi.... bisa jadi delta, detlo, delti dll",2,0,2
"akhirnya, The French Dispatch rilis di situasi pandemi. https://t.co/dqitlUVmcc",3,4,2
"""Sehingga kini belum ada negara dalam dunia yang boleh mendabik dada sudah berjaya menangani wabak COVID-19.""

#ICYMI #AWANInews #AWANIpagi #HapusCOVID19

https://t.co/iE6MwzqtXz",2,0,2
Sebelum vaksin bun 🤣 https://t.co/G7EKxWQOP7,1,4,2
@Ibunnev @kompascom Anies didengerin wkwkwk....tanyain dana formulaE n kelebihan bayar bs buat jaring pengaman sosial ga? Klo ahok mgkn berani lockdown dgn jaminan sembako warga terpenuhi dgn duit APBD yg melimpah. Org bodoh diangkat jd pemimpin ya nikmati kedunguannya,2,1,1
@heiiamnana @arman_dhani Saya udh vaksin kedua. Alhamdulillah masi idup mbak,1,0,0
semenjak ppkm darurat chat wa temanku random sekali :(,2,4,2
"Halo, selamat pagi @KAI121 
Klo mau naik kereta kan harus menyertai sertifikat vaksin ya min. Trs dari KAI ada program vaksin gratis
Tapi saya 1 bulan yg lalu baru terkena covid19 jadi blm bisa divaksin
Terus solusinya gimana ya min?",1,0,0
"@koko_may @weareoneEXOkay Sama bro, awalnya saya juga gitu.. Setelah pandemi brjalan 1 bulan baru berubah pikiran",3,4,2
"Sekarang, sebagian mahasiswa yg PPL harus ada e-sertifikat vaksin",1,0,2
"Selain tak percaya covid-19, dr Lois menyebut pasien Covid-10 yang meninggal bukanlah karena virus tetapi akibat interaksi obat.

https://t.co/YzWXzCAYhg",2,1,2
"@gyuxly ALYA SEMANGATTT!! JANGAN TAKUTT LAGI, INGET ABIS VAKSIN JAJAN PECE😍",1,4,0
"Benarkah covid 19 sudah melandai dan sudah dapat ditangani dengan baik oleh pemerintah ....? 
Kapan Hak Suara Rakyat Di penuhi dan  Didengar....?",2,5,2
"Assalamu'alaikum wr wb.
Semangat pagi semua. Selamat beraktivitas dihari Selasa. Smoga kita mendapat ridlo dan berkahNYa, sehat wal'afiat, Rizqi mlimpah, dilancarkan segala urusan dan shbt/keluarga yg sdg sakit smoga sgr disembuhkan Alloh SWT. dan wabah covid sgr berakhir.Aamiin https://t.co/Cb019sh6e1",2,0,0
"@florieliciouss @JanissaryD_Last Hehehe itu yg benar,tubuh akan menyesuaikan diri dgn virus dan imun tubuh utk deteksi corona akan meningkat,sama spt awal2 kita merantau ke daerah dingin,tp lama2 terbiasa,sejatinya herd imunity spt itu, biarkan aktifitaa spt biasa,yg sakit bawaan yg rawan ya stay dirumah",2,0,2
@tirta_hudhi Dok di sana Kehabisan masker yak. Saya export Masker bisa tidak .kasian nanti mereka Kena virus corona nanti takut kejadian seperti di india meledak ledak ya kan. Untung gua selalu PPKN njir. 🤓 https://t.co/C6weLi4Cww,2,1,2
"Tabe sekarang kan klo mau mengurus sesuatu harus ada kartu vaksin, bagaimana mi yg punya penyakit bawaan dan nda bisa divaksin? Nda bisa mi mengurus?",1,5,2
"@heiiamnana @arman_dhani Udah vaksin ke 2..biasa saja. Yg penting (salah satunya) ga ada darah tinggi,, bkn penyintas",1,0,2
"TERKINI | Kerajaan Arab Saudi telah memasukkan #Sinovac dalam senarai vaksin yang diterima bagi memasuki negara itu.

Arab Saudi kini mengiktiraf 6 vaksin bagi COVID-19 iaitu Pfitzer-BioNTech, Moderna, AstraZeneca, Jansses, Sinopharm dan Sinovac

Sumber : @BuletinTV3 

#KoolFM https://t.co/ETCJR5grsn",1,3,2
"@detikcom Gak masalah ppkm berapa lama asalkan ada kebijakan juga yg menyatakan segala kebutuhan rakyat ditanggung, pajak dan cicilan diberhentikan. Setahun juga gw jabanin ni ppkm. Demi Indonesia sehat kembali (tapi rakyatnya dihidupi biar gak mati kelaparan)🙂",0,0,0
"@msaid_didu Pada situasi pandemi dan kritis, vaksin covid19 harusnya tak berbayar... Bila berbayar kesannya ada komersialisasi, sementara pengadaan vaksin covid masuk tataniaga terbatas dan dpt fas bebas bea masuk dan pajak2 impor...",1,0,2
"[cm] adakah perusahaan yang open sponsorship buat event kampus dimasa pandemi gini? boleh dong drop rekomendasinya, makasiii",3,5,2
"Kemaren ketemu orang gak percaya covid.
Ku ajak touring RS, gak mau
Ku suruh daftar relawan, gak mau
Kusuruh daftar relawan + Gaji expense ku, gak mau
Cangkemu nyusah i",2,1,2
"Yg tr pnting olahraga mkan tratur.
Pandemi ya biarkan pandemin ngpain di fkirin https://t.co/ZzdbNGBbw4",2,0,2
"Di Tengah Pandemi Covid-19, Anggota DPRD DKI Kenneth Sidak Aduan Warga Soal Banjir di Jakarta
https://t.co/KnXA4XlXO9 https://t.co/TgTLLwrfrf",0,3,2
"@bulolbgt Silakan kunjungi https://t.co/029A2UyOhT untuk informasi terkait dokumen yang dibutuhkan untuk terbang, terima kasih.",3,4,2
"PPV Ideal Convention Centre (IDCC), Shah Alam ditutup hari ini susulan kes positif COVID-19 dalam kalangan petugas di PPV tersebut.

Mereka yang hadir untuk vaksinasi antara 29 Jun hingga 12 Julai disaran buat penilaian kendiri dan buat swab test jika bergejala. https://t.co/3zBZcRSY2X",0,3,2
"@tempodotco Gratis aja di kampungku harus door to door kyak sales dong nawarinnya. Palagi bayar, fix ini sih pengen Pandemi seumur hidup, 

Dear : Pemerintah India ya ini ya, India!",3,4,2
"Melalui Program Mobilisasi Vaksin Komuniti (MOVAK) usaha akan diperluaskan lagi ke kawasan pinggir bandar, luar bandar dan ladang.

Ikuti berita lanjut dalam paparan klip video di bawah.

Sumber : Berita RTM. https://t.co/IaIF9sdrBK",1,3,2
"virus covid bisa nyerang semua orang ga perduli dia mau percaya atau engga dgn adanya virus tersebut. mau nentang sekeras apapun tetep aja kan, sekelilingmu masih ada 'covid', kalo kena ya sakit, kita sendiri juga yg susah. yg bisa kita lakuin sekarang ya cuma taati prokes! https://t.co/9RssfMNMrj",2,0,2
"day #2 ppkm, ntah bakalan dimaki2 lagi sama pengguna jalan lagi ap nggak",2,1,2
"Kalau ngeliat berita tentang covid. Lebih serem sekarang. Bukan karena banyak yang kena, tapi karena rasa kemanusiaan udah gak ada. 
Org yg + itu bisa sembuh, harus paksain makan, harus hidup sehat, hindari dlu medsos yg bkin mental break. Yuk semangat yuk.",2,0,2
ppkm stay diruma gakeluar2 malah boros 🥲,2,1,2
Keitung udh dua kali lakik gw nyebut vaksin modena..serius! Modena katanya. Yang elektronik dapur.bukan ngucap moderna. Dr situ saya merasa unggul secara wawasan. Dikit tapi...🤪,2,1,2
"@AREAJULID kalo ada hari besar lagi, pasti ada ppkm lagi ngab.
tapi kalo ada pemilu bebas ngab😂",2,0,2
"Saya tidak tau akan selamat dari pandemi ini atau tidak. Saya tidak tau kamu kamu kamu akan selamat atau tidak. Jika saya tidak selamat, meskipun punya beberapa privilese, rasanya itu sudah bagian dari keniscayaan di tengah situasi seperti ini.",2,1,2
"@ChusnulCh__ @ninikwafiroh @jokowi @cakimiNOW @YaqutCQoumas @DPP_PKB Sdh pada stress dek akibat covid 19, dimaklumin aja. Kt doa kan yg penting pk jokowi msh tegak lurus bela bangsa dan negara +62 ini.",2,0,2
"10 hari lalu Bpk  Jokowii panggil menkes, men pupr dan ahok, disuruh dlm seminggu rubah asrama haji jadi RS covid. Ternyata 3 orang tadi berhasil . 

RS covid, 900 bed, 50 ICU, 40 HCU.  Rusun Cilincing buat isoman 1000 bed, rusun pasar rumput 3900 bed

Lab rahasia anis mane? https://t.co/l3tmO2TR4t",0,3,2
@MpussCatsie @C0PetJ4tinegar4 Sampai 17 Agts kata SMI. Makin remuk. Brp  banyak yg akan PHK? Apa yg gulung tikar nanti bisa bangkit setelah PPKM? Yg usahanya pake duit utang pakabar? Banyak pengusaha yg utang lo. Duit makin seret. Tinggal tunggu waktu rakyat akan melawan,2,5,2
"@AgusYudhoyono Trnyata, bkn hny isteri anda yg sombong bgitupun dg anda. Anda lupa ya saat Pilgub dulu, bgmn hasilnya?
Anda pikir mmg mdh atasi pandemi Covid yg mndunia ini,apalagi dilihat dr jumlah pnduduk&amp; karakter Bgs ini?
Jk ayah anda msih Presiden pssti jauh lebih tdk mampu",2,0,2
Aku masih lagi tak faham dengan org antivac dgn x percaya wujud nya covid ni. Padahal ramai mati da kot.,2,1,2
"Dear teman, kalau kami terus menerus mengingatkan prokes, itu karena kami sayang padamu. Kami tahu virus corona ada, dan sangat berbahaya. 5% kasus adalah kritis, 10% berat. Kami ingin kita semua sehat dan selamat. Kenapa kalau diingatkan, kau justru marah-marah? https://t.co/bkvjdHtwco",2,2,0
Betul banget mereka tidak suka pemerintah berhasil menyebar vaksin ke rakyatnya jadi mereka bikin ribut sok pahlawan kesiangan !!!! https://t.co/rjFDE8f4dU,2,1,2
Pihaknya pun membangun kontainer untuk triage yang berlokasi di depan IGD. Jumlah kontainer yang disiapkan sebanyak 5 unit. Masing-masing kontainer mampu menampung 5 pasien Covid-19 dengan gejala sedang,2,0,2
@Syskillska PPKM.. plonga plongo koyo munyuk.. wkwwkwk,3,4,1
"Sebar Hoaks Warga Meninggal karena Vaksin, Pemuda Sumenep Diringkus Polisi https://t.co/GAkGbGIZQq",1,3,2
Epidemiolog Minta Pemerintah Evaluasi Total Penanganan Covid https://t.co/zgAzybGzOV,0,3,2
"H-1 vaksin, terpantau panik wkwk:((",1,1,2
Pada akhirnya negara memperjual-belikan vaksin melalui BUMN,1,1,2
"PPKM Darurat, Ponpes di Gunungkidul Awali Tahun Ajaran Baru secara Online https://t.co/UEb4rrSsY5 #beritajogja #jogja #jogjaistimewa https://t.co/jDjulYWMAX",0,3,2
"Lockdown 
Psbb
Ppkm
Next apa lagi namanya yaa",0,5,2
"Kalau bilang kita sukses menanggulangi wabah corona karena banyak yang sembuh. Menurut aku beluml, sukses kalau angka kasus positif berkurang.",,,
@Axlbenz @AtikaFaya @AgusYudhoyono Yo jem***e.sing nyinyir soal vaksin,1,1,1
"@Ephraym7 Makanya, keliatan jambak""an cuma di twitter doang.. di belakang rapat bareng. Partai politik isinya cuma caci maki, pendidikan jenis apa yg mau diberikan ke msyrkt kl begitu caranya. Mendingan buat bantu beli vaksin &amp; nambahin bansos.",2,0,2
@arwiqelric Dapat vaksin H-1 sebelum penerbangan Anda. Informasi lebih lanjut mengenai vaksinasi dapat cek di https://t.co/xPhEJlLLK8. Terima kasih,1,3,2
"What covid has taught me:
1. Pick your doctor well and stay with him until the end of your covid journey. Krn serumah isoman, jd mengandalkan byk dokter. Dr mulai halodoc, tmn yg dokter, dan bbrp dokter lain. And believe me, semuanya suka BEDA2 kalo resepin obat utk treat gejala.",2,0,0
@smasnibani @hmetromy Arab Saudi da terima vaksin sinovac. Blh tgk kt page Dr. Zul.,1,3,2
Kaya'nya jualan di kawasan elit aman dari razia ppkm https://t.co/TEnM9Ntecx,2,0,2
"@harismz Setuju bgt..
kendala dari idealnya lockdown ini bagi rakyat awam adalah keteladanan.. itu maksud saya",2,0,2
mau vaksin,1,0,2
"Masi edisi kasian sama efek ppkm, kasian bgt sama tukang bangunan yg diusir karna ga pake masker…",2,1,2
@Dennysiregar7 @jokowi PPKM hanya di jalan2 utama saja…dijalan2 kecil orang malas pake masker,2,1,2
Main bola kali ini gak bikin badan gua sakit. Biasanya pada linu semua ni badan kayak gejala covid.,2,1,2
"@AREAJULID PPKM ini lebih ketat dari PSBB kemarin, parah.
Tapi mo gimana lagi kasus lg ningkat begini, tapi satu sisi kasihan juga yg jualan di jalan",2,1,2
"@BagasYuniawan Ppkm mas,pulang pagi kerja malem.",2,1,2
@AdellaWibawa @okkychristomii @CNNIndonesia Dr awal pandemi pemerintah sdh ajak masyarakat berwisata sampe sewa influencer dan mentrinya joget ubur2 kok Kak 😁,2,1,2
"Sigit juga mengaku akan mendorong pemerintah, dalam hal ini Kementerian Kesehatan untuk mendistribusikan vaksin nantinya",1,3,2
"@astrienova_ Tik tok itu bukan budaya muslim, mending buat dzikir, spy kita cepat keluar dr masalah pandemi ini.",3,2,2
"@idnkeras 1.pengen ngerasain belajar bersama teman di sekolah😭
2.covid-19 hilang dari indonesia😥
3.pengen ke jawa untuk kesekian kalinya😖",3,4,2
hari ini gue vaksin aaaaaaa takut🥲,1,1,2
@FriendlyFrost Jgn sampe deh😾😾😾 ni beberapa hari ppkm aja mama aku mau brkt dan pulang kerja telaat terus karna jalanan macettt diblock sana sani banyak trukk yg gabisa jalan,2,1,2
"Jangan pulak nanti duk pung pang pung pang eh tiberrrr dapat vaksin..lagi awal dari orang yg dah daftar tapi tak dapat2 ni🙄
rebus lah cengkih hg tu sampai kiamat https://t.co/lkHIWg8BnT",2,1,2
"Pandemi mengakibatkan perekonomian Indonesia merosot. Hal ini juga diperkuat dengan banyaknya orang-orang kaya di Jakarta yang mulai menjual rumah mewahnya dengan harga murah. Namun selain terdapat kemiskininan, juga ada segelintir orang yang makin tajir. 
https://t.co/Uwtid1U75i https://t.co/ZVKrxgo2t5",2,0,2
"@madalkatiri @LaporCovid Bener mas. Vaksin sesuai kemampuan. Kekebalan cepat/lambat akan terbentuk, cuma pembiayaannya yg beda",1,0,2
@vdandre3 @julerocks @harrybuana @kurawa Ya betul..klo Ndak salah kmrn lht ada 2-3 jenis vaksin buat booster para nakes.,1,0,2
@Carangan_Oslo @msaid_didu Apa iya Kimia Farma impor vaksin dgn dana sendiri. Tak ada ceritanya itu,1,5,2
"tapi pak,dulu ada menteri bilangnya gak usah khawatir Covid krn gak kuat cuaca di Indonesia. gak ditangkap juga pak? https://t.co/9QZiHtxDhE",2,5,2
"""Alhamdulillah saya sudah berusaha karena banyak protes dari masyarakat supaya tidak ditutup,"" kata Ma'ruf https://t.co/Tck0NhXzA1",0,3,2
Bupati Bekasi Meninggal Akibat Covid-19 di Tangerang Gara-Gara RS Penuh https://t.co/sRzDfVXId6,2,3,2
"Vaksin Berbayar Pelanggaran Keras, Koalisi Sebut Jokowi Jilat Ludah Sendiri https://t.co/OCW4LwVPmR",1,3,2
"MENJAMIN KEBUTUHAN HIDUP RAKYAT DI MASA PANDEMI TERTUANG DI UNDANG2 KARANTINA HARUSNYA JADI TANGGUNGAN NEGARA.
NAMUN BAPAK POLISI INI MENGAMBIL TANGGUNG JAWAB TERSEBUT DAN DILAKUKAN OLEH DIRINYA SENDIRI.
MALU GAK SIH LU
@jokowi @fadjroeL @mohmahfudmd @Dennysiregar7 https://t.co/PVqeKA0luI",2,1,2
"begitu pun soal vaksin. Bapak paling semangat buat vaksin, dan dia beneran nyari tau info soal vaksin, get the shot early. 
alhamdulillah sehat. trus bulan juni kemaren beres vaksin yg ke 2. Ibu pun sama, dan beneran selalu ngingetin buat vaksin ke anak2 nya",1,0,0
Bayangin betapa rese nya kalau vaksin mRNA yg available di Indo. Vaksin model inactivated virus (paling umum) banyak yg hesitant gara2 jamet konstipasi. https://t.co/s7ZIwmdArU,1,1,2
@hijiril @tubirfess Bedain orang yg mau vaksin tp belum dapet vaksin sama yg antivaksin gmn? 🤔,1,5,2
"pagiii, have a nice day ih anjir baru inget w hari ini di vaksin wml 😭💗",1,5,2
"Padahal buat ngeyakinin mama vaksin tuh susah banget nah, dia takut abis baca dan denger ini itu dari teman2nya. Eh abis divaksin, malah jadi jubir ke teman2nya hahaha bagus deh",1,0,0
"doain vaksin ku ga knp"" ya guys ueueu",1,0,2
@msaid_didu Mentri keuangan kok bicara PPKM,3,5,2
"Senantiasa Mengingatkan Pentingnya Prokes 5M Agar Terhindar Dari Covid - 19

#divisihumaspolri #poldapapua #PolresTolikara #Humaspolres_tolikara #PolriPresisi #PolriUntukNegeri #PolisiIndonesia #PolriCegahCorona #BersamaLawanCovid19 https://t.co/5zYPCkrFQI",0,0,2
@GAHunterFess Tempat apa yg pengin bgt dikunjungin kalo tetiba pandemi udah selesai?,3,5,2
"Malah keliatan bodoh &amp; merugikan bisnis sendiri. Yang udah vaksin bisa ngaku belum vaksin dan dapet kopi gratis, tinggal ga usah tunjukin kartu vaksin kan. Sementara, promo kopi yg satunya untuk yg udah vaksin. Yg belum vaksin ga bisa ngaku udah vaksin krn ga punya kartu vaksin. https://t.co/LDZtoKxLgM",1,0,2
